GENERATION_PROJECT	build_year	gen_overnight_cost	gen_fixed_om	gen_storage_energy_overnight_cost
155	2036	1500000.0	7500.0	.
156	2016	1665685.4	8328.4	.
156	2021	1500000.0	7500.0	.
156	2026	1500000.0	7500.0	.
156	2031	1500000.0	7500.0	.
156	2036	1500000.0	7500.0	.
157	2016	1665685.4	8328.4	.
157	2021	1500000.0	7500.0	.
157	2026	1500000.0	7500.0	.
157	2031	1500000.0	7500.0	.
157	2036	1500000.0	7500.0	.
158	2016	1665685.4	8328.4	.
158	2021	1500000.0	7500.0	.
158	2026	1500000.0	7500.0	.
158	2031	1500000.0	7500.0	.
158	2036	1500000.0	7500.0	.
159	2016	1665685.4	8328.4	.
159	2021	1500000.0	7500.0	.
159	2026	1500000.0	7500.0	.
159	2031	1500000.0	7500.0	.
159	2036	1500000.0	7500.0	.
160	2016	1665685.4	8328.4	.
160	2021	1500000.0	7500.0	.
160	2026	1500000.0	7500.0	.
160	2031	1500000.0	7500.0	.
160	2036	1500000.0	7500.0	.
161	2016	1665685.4	8328.4	.
161	2021	1500000.0	7500.0	.
161	2026	1500000.0	7500.0	.
161	2031	1500000.0	7500.0	.
161	2036	1500000.0	7500.0	.
162	2016	1665685.4	8328.4	.
162	2021	1500000.0	7500.0	.
162	2026	1500000.0	7500.0	.
162	2031	1500000.0	7500.0	.
162	2036	1500000.0	7500.0	.
163	2016	1665685.4	8328.4	.
163	2021	1500000.0	7500.0	.
163	2026	1500000.0	7500.0	.
163	2031	1500000.0	7500.0	.
163	2036	1500000.0	7500.0	.
164	2016	1665685.4	8328.4	.
164	2021	1500000.0	7500.0	.
164	2026	1500000.0	7500.0	.
164	2031	1500000.0	7500.0	.
164	2036	1500000.0	7500.0	.
165	2016	1665685.4	8328.4	.
165	2021	1500000.0	7500.0	.
165	2026	1500000.0	7500.0	.
165	2031	1500000.0	7500.0	.
165	2036	1500000.0	7500.0	.
166	2016	1665685.4	8328.4	.
166	2021	1500000.0	7500.0	.
166	2026	1500000.0	7500.0	.
166	2031	1500000.0	7500.0	.
166	2036	1500000.0	7500.0	.
167	2016	1665685.4	8328.4	.
167	2021	1500000.0	7500.0	.
167	2026	1500000.0	7500.0	.
167	2031	1500000.0	7500.0	.
167	2036	1500000.0	7500.0	.
168	2016	1665685.4	8328.4	.
168	2021	1500000.0	7500.0	.
168	2026	1500000.0	7500.0	.
168	2031	1500000.0	7500.0	.
168	2036	1500000.0	7500.0	.
169	2016	1665685.4	8328.4	.
169	2021	1500000.0	7500.0	.
169	2026	1500000.0	7500.0	.
169	2031	1500000.0	7500.0	.
169	2036	1500000.0	7500.0	.
170	2016	1665685.4	8328.4	.
170	2021	1500000.0	7500.0	.
170	2026	1500000.0	7500.0	.
170	2031	1500000.0	7500.0	.
170	2036	1500000.0	7500.0	.
171	2016	1665685.4	8328.4	.
171	2021	1500000.0	7500.0	.
171	2026	1500000.0	7500.0	.
171	2031	1500000.0	7500.0	.
171	2036	1500000.0	7500.0	.
172	2016	1665685.4	8328.4	.
172	2021	1500000.0	7500.0	.
172	2026	1500000.0	7500.0	.
172	2031	1500000.0	7500.0	.
172	2036	1500000.0	7500.0	.
173	2016	1665685.4	8328.4	.
173	2021	1500000.0	7500.0	.
173	2026	1500000.0	7500.0	.
173	2031	1500000.0	7500.0	.
173	2036	1500000.0	7500.0	.
174	2016	1665685.4	8328.4	.
174	2021	1500000.0	7500.0	.
174	2026	1500000.0	7500.0	.
174	2031	1500000.0	7500.0	.
174	2036	1500000.0	7500.0	.
175	2016	1665685.4	8328.4	.
175	2021	1500000.0	7500.0	.
175	2026	1500000.0	7500.0	.
175	2031	1500000.0	7500.0	.
175	2036	1500000.0	7500.0	.
176	2016	1665685.4	8328.4	.
176	2021	1500000.0	7500.0	.
176	2026	1500000.0	7500.0	.
176	2031	1500000.0	7500.0	.
176	2036	1500000.0	7500.0	.
177	2016	1665685.4	8328.4	.
177	2021	1500000.0	7500.0	.
177	2026	1500000.0	7500.0	.
177	2031	1500000.0	7500.0	.
177	2036	1500000.0	7500.0	.
178	2016	1665685.4	8328.4	.
178	2021	1500000.0	7500.0	.
178	2026	1500000.0	7500.0	.
178	2031	1500000.0	7500.0	.
178	2036	1500000.0	7500.0	.
179	2016	1665685.4	8328.4	.
179	2021	1500000.0	7500.0	.
179	2026	1500000.0	7500.0	.
179	2031	1500000.0	7500.0	.
179	2036	1500000.0	7500.0	.
180	2016	1665685.4	8328.4	.
180	2021	1500000.0	7500.0	.
180	2026	1500000.0	7500.0	.
180	2031	1500000.0	7500.0	.
180	2036	1500000.0	7500.0	.
181	2016	1665685.4	8328.4	.
181	2021	1500000.0	7500.0	.
181	2026	1500000.0	7500.0	.
181	2031	1500000.0	7500.0	.
181	2036	1500000.0	7500.0	.
182	2016	1665685.4	8328.4	.
182	2021	1500000.0	7500.0	.
182	2026	1500000.0	7500.0	.
182	2031	1500000.0	7500.0	.
182	2036	1500000.0	7500.0	.
183	2016	1665685.4	8328.4	.
183	2021	1500000.0	7500.0	.
183	2026	1500000.0	7500.0	.
183	2031	1500000.0	7500.0	.
183	2036	1500000.0	7500.0	.
184	2016	1665685.4	8328.4	.
184	2021	1500000.0	7500.0	.
184	2026	1500000.0	7500.0	.
184	2031	1500000.0	7500.0	.
184	2036	1500000.0	7500.0	.
185	2016	1665685.4	8328.4	.
185	2021	1500000.0	7500.0	.
185	2026	1500000.0	7500.0	.
185	2031	1500000.0	7500.0	.
185	2036	1500000.0	7500.0	.
186	2016	1665685.4	8328.4	.
186	2021	1500000.0	7500.0	.
186	2026	1500000.0	7500.0	.
186	2031	1500000.0	7500.0	.
186	2036	1500000.0	7500.0	.
187	2016	1665685.4	8328.4	.
187	2021	1500000.0	7500.0	.
187	2026	1500000.0	7500.0	.
187	2031	1500000.0	7500.0	.
187	2036	1500000.0	7500.0	.
188	2016	1665685.4	8328.4	.
188	2021	1500000.0	7500.0	.
188	2026	1500000.0	7500.0	.
188	2031	1500000.0	7500.0	.
188	2036	1500000.0	7500.0	.
189	2016	1665685.4	8328.4	.
189	2021	1500000.0	7500.0	.
189	2026	1500000.0	7500.0	.
189	2031	1500000.0	7500.0	.
189	2036	1500000.0	7500.0	.
190	2016	1665685.4	8328.4	.
190	2021	1500000.0	7500.0	.
190	2026	1500000.0	7500.0	.
190	2031	1500000.0	7500.0	.
190	2036	1500000.0	7500.0	.
191	2016	1665685.4	8328.4	.
191	2021	1500000.0	7500.0	.
191	2026	1500000.0	7500.0	.
191	2031	1500000.0	7500.0	.
191	2036	1500000.0	7500.0	.
192	2016	1665685.4	8328.4	.
192	2021	1500000.0	7500.0	.
192	2026	1500000.0	7500.0	.
192	2031	1500000.0	7500.0	.
192	2036	1500000.0	7500.0	.
193	2016	1665685.4	8328.4	.
193	2021	1500000.0	7500.0	.
193	2026	1500000.0	7500.0	.
193	2031	1500000.0	7500.0	.
193	2036	1500000.0	7500.0	.
194	2016	1665685.4	8328.4	.
194	2021	1500000.0	7500.0	.
194	2026	1500000.0	7500.0	.
194	2031	1500000.0	7500.0	.
194	2036	1500000.0	7500.0	.
195	2016	1665685.4	8328.4	.
195	2021	1500000.0	7500.0	.
195	2026	1500000.0	7500.0	.
195	2031	1500000.0	7500.0	.
195	2036	1500000.0	7500.0	.
196	2016	1665685.4	8328.4	.
196	2021	1500000.0	7500.0	.
196	2026	1500000.0	7500.0	.
196	2031	1500000.0	7500.0	.
196	2036	1500000.0	7500.0	.
197	2016	1665685.4	8328.4	.
197	2021	1500000.0	7500.0	.
197	2026	1500000.0	7500.0	.
197	2031	1500000.0	7500.0	.
197	2036	1500000.0	7500.0	.
198	2016	1665685.4	8328.4	.
198	2021	1500000.0	7500.0	.
198	2026	1500000.0	7500.0	.
198	2031	1500000.0	7500.0	.
198	2036	1500000.0	7500.0	.
199	2016	1665685.4	8328.4	.
199	2021	1500000.0	7500.0	.
199	2026	1500000.0	7500.0	.
199	2031	1500000.0	7500.0	.
199	2036	1500000.0	7500.0	.
200	2016	1665685.4	8328.4	.
200	2021	1500000.0	7500.0	.
200	2026	1500000.0	7500.0	.
200	2031	1500000.0	7500.0	.
200	2036	1500000.0	7500.0	.
201	2016	2576400.6	12882.0	.
201	2021	2438434.6	12192.0	.
201	2026	2338889.4	11694.6	.
201	2031	2269817.4	11349.0	.
201	2036	2220163.0	11100.8	.
202	2016	2576400.6	12882.0	.
202	2021	2438434.6	12192.0	.
202	2026	2338889.4	11694.6	.
202	2031	2269817.4	11349.0	.
202	2036	2220163.0	11100.8	.
203	2016	2576400.6	12882.0	.
203	2021	2438434.6	12192.0	.
203	2026	2338889.4	11694.6	.
203	2031	2269817.4	11349.0	.
203	2036	2220163.0	11100.8	.
204	2016	2576400.6	12882.0	.
204	2021	2438434.6	12192.0	.
204	2026	2338889.4	11694.6	.
204	2031	2269817.4	11349.0	.
204	2036	2220163.0	11100.8	.
205	2016	2576400.6	12882.0	.
205	2021	2438434.6	12192.0	.
205	2026	2338889.4	11694.6	.
205	2031	2269817.4	11349.0	.
205	2036	2220163.0	11100.8	.
206	2016	2576400.6	12882.0	.
206	2021	2438434.6	12192.0	.
206	2026	2338889.4	11694.6	.
206	2031	2269817.4	11349.0	.
206	2036	2220163.0	11100.8	.
207	2016	2576400.6	12882.0	.
207	2021	2438434.6	12192.0	.
207	2026	2338889.4	11694.6	.
207	2031	2269817.4	11349.0	.
207	2036	2220163.0	11100.8	.
208	2016	2576400.6	12882.0	.
208	2021	2438434.6	12192.0	.
208	2026	2338889.4	11694.6	.
208	2031	2269817.4	11349.0	.
208	2036	2220163.0	11100.8	.
209	2016	2576400.6	12882.0	.
209	2021	2438434.6	12192.0	.
209	2026	2338889.4	11694.6	.
209	2031	2269817.4	11349.0	.
209	2036	2220163.0	11100.8	.
210	2016	2576400.6	12882.0	.
210	2021	2438434.6	12192.0	.
210	2026	2338889.4	11694.6	.
210	2031	2269817.4	11349.0	.
210	2036	2220163.0	11100.8	.
211	2016	2576400.6	12882.0	.
211	2021	2438434.6	12192.0	.
211	2026	2338889.4	11694.6	.
211	2031	2269817.4	11349.0	.
211	2036	2220163.0	11100.8	.
212	2016	2576400.6	12882.0	.
212	2021	2438434.6	12192.0	.
212	2026	2338889.4	11694.6	.
212	2031	2269817.4	11349.0	.
212	2036	2220163.0	11100.8	.
213	2016	2576400.6	12882.0	.
213	2021	2438434.6	12192.0	.
213	2026	2338889.4	11694.6	.
213	2031	2269817.4	11349.0	.
213	2036	2220163.0	11100.8	.
214	2016	2576400.6	12882.0	.
214	2021	2438434.6	12192.0	.
214	2026	2338889.4	11694.6	.
214	2031	2269817.4	11349.0	.
214	2036	2220163.0	11100.8	.
215	2016	2576400.6	12882.0	.
215	2021	2438434.6	12192.0	.
215	2026	2338889.4	11694.6	.
215	2031	2269817.4	11349.0	.
215	2036	2220163.0	11100.8	.
216	2016	2576400.6	12882.0	.
216	2021	2438434.6	12192.0	.
216	2026	2338889.4	11694.6	.
216	2031	2269817.4	11349.0	.
216	2036	2220163.0	11100.8	.
217	2016	2576400.6	12882.0	.
217	2021	2438434.6	12192.0	.
217	2026	2338889.4	11694.6	.
217	2031	2269817.4	11349.0	.
217	2036	2220163.0	11100.8	.
218	2016	2576400.6	12882.0	.
218	2021	2438434.6	12192.0	.
218	2026	2338889.4	11694.6	.
218	2031	2269817.4	11349.0	.
218	2036	2220163.0	11100.8	.
219	2016	2576400.6	12882.0	.
219	2021	2438434.6	12192.0	.
219	2026	2338889.4	11694.6	.
219	2031	2269817.4	11349.0	.
219	2036	2220163.0	11100.8	.
220	2016	2576400.6	12882.0	.
220	2021	2438434.6	12192.0	.
220	2026	2338889.4	11694.6	.
220	2031	2269817.4	11349.0	.
220	2036	2220163.0	11100.8	.
221	2016	2576400.6	12882.0	.
221	2021	2438434.6	12192.0	.
221	2026	2338889.4	11694.6	.
221	2031	2269817.4	11349.0	.
221	2036	2220163.0	11100.8	.
222	2016	2576400.6	12882.0	.
222	2021	2438434.6	12192.0	.
222	2026	2338889.4	11694.6	.
222	2031	2269817.4	11349.0	.
222	2036	2220163.0	11100.8	.
223	2016	2576400.6	12882.0	.
223	2021	2438434.6	12192.0	.
223	2026	2338889.4	11694.6	.
223	2031	2269817.4	11349.0	.
223	2036	2220163.0	11100.8	.
224	2016	2576400.6	12882.0	.
224	2021	2438434.6	12192.0	.
224	2026	2338889.4	11694.6	.
224	2031	2269817.4	11349.0	.
224	2036	2220163.0	11100.8	.
225	2016	2576400.6	12882.0	.
225	2021	2438434.6	12192.0	.
225	2026	2338889.4	11694.6	.
225	2031	2269817.4	11349.0	.
225	2036	2220163.0	11100.8	.
226	2016	2576400.6	12882.0	.
226	2021	2438434.6	12192.0	.
226	2026	2338889.4	11694.6	.
226	2031	2269817.4	11349.0	.
226	2036	2220163.0	11100.8	.
227	2016	2576400.6	12882.0	.
227	2021	2438434.6	12192.0	.
227	2026	2338889.4	11694.6	.
227	2031	2269817.4	11349.0	.
227	2036	2220163.0	11100.8	.
228	2016	2576400.6	12882.0	.
228	2021	2438434.6	12192.0	.
228	2026	2338889.4	11694.6	.
228	2031	2269817.4	11349.0	.
228	2036	2220163.0	11100.8	.
229	2016	2576400.6	12882.0	.
229	2021	2438434.6	12192.0	.
229	2026	2338889.4	11694.6	.
229	2031	2269817.4	11349.0	.
229	2036	2220163.0	11100.8	.
230	2016	2576400.6	12882.0	.
230	2021	2438434.6	12192.0	.
230	2026	2338889.4	11694.6	.
230	2031	2269817.4	11349.0	.
230	2036	2220163.0	11100.8	.
231	2016	2576400.6	12882.0	.
231	2021	2438434.6	12192.0	.
231	2026	2338889.4	11694.6	.
231	2031	2269817.4	11349.0	.
231	2036	2220163.0	11100.8	.
232	2016	2576400.6	12882.0	.
232	2021	2438434.6	12192.0	.
232	2026	2338889.4	11694.6	.
232	2031	2269817.4	11349.0	.
232	2036	2220163.0	11100.8	.
233	2016	2576400.6	12882.0	.
233	2021	2438434.6	12192.0	.
233	2026	2338889.4	11694.6	.
233	2031	2269817.4	11349.0	.
233	2036	2220163.0	11100.8	.
234	2016	2576400.6	12882.0	.
234	2021	2438434.6	12192.0	.
234	2026	2338889.4	11694.6	.
234	2031	2269817.4	11349.0	.
234	2036	2220163.0	11100.8	.
235	2016	2576400.6	12882.0	.
235	2021	2438434.6	12192.0	.
235	2026	2338889.4	11694.6	.
235	2031	2269817.4	11349.0	.
235	2036	2220163.0	11100.8	.
236	2016	2576400.6	12882.0	.
236	2021	2438434.6	12192.0	.
236	2026	2338889.4	11694.6	.
236	2031	2269817.4	11349.0	.
236	2036	2220163.0	11100.8	.
237	2016	2576400.6	12882.0	.
237	2021	2438434.6	12192.0	.
237	2026	2338889.4	11694.6	.
237	2031	2269817.4	11349.0	.
237	2036	2220163.0	11100.8	.
238	2016	2576400.6	12882.0	.
238	2021	2438434.6	12192.0	.
238	2026	2338889.4	11694.6	.
238	2031	2269817.4	11349.0	.
238	2036	2220163.0	11100.8	.
239	2016	2576400.6	12882.0	.
239	2021	2438434.6	12192.0	.
239	2026	2338889.4	11694.6	.
239	2031	2269817.4	11349.0	.
239	2036	2220163.0	11100.8	.
240	2016	2576400.6	12882.0	.
240	2021	2438434.6	12192.0	.
240	2026	2338889.4	11694.6	.
240	2031	2269817.4	11349.0	.
240	2036	2220163.0	11100.8	.
241	2016	2576400.6	12882.0	.
241	2021	2438434.6	12192.0	.
241	2026	2338889.4	11694.6	.
241	2031	2269817.4	11349.0	.
241	2036	2220163.0	11100.8	.
242	2016	2576400.6	12882.0	.
242	2021	2438434.6	12192.0	.
242	2026	2338889.4	11694.6	.
242	2031	2269817.4	11349.0	.
242	2036	2220163.0	11100.8	.
243	2016	2576400.6	12882.0	.
243	2021	2438434.6	12192.0	.
243	2026	2338889.4	11694.6	.
243	2031	2269817.4	11349.0	.
243	2036	2220163.0	11100.8	.
244	2016	2576400.6	12882.0	.
244	2021	2438434.6	12192.0	.
244	2026	2338889.4	11694.6	.
244	2031	2269817.4	11349.0	.
244	2036	2220163.0	11100.8	.
245	2016	2576400.6	12882.0	.
245	2021	2438434.6	12192.0	.
245	2026	2338889.4	11694.6	.
245	2031	2269817.4	11349.0	.
245	2036	2220163.0	11100.8	.
246	2016	2576400.6	12882.0	.
246	2021	2438434.6	12192.0	.
246	2026	2338889.4	11694.6	.
246	2031	2269817.4	11349.0	.
246	2036	2220163.0	11100.8	.
247	2016	2576400.6	12882.0	.
247	2021	2438434.6	12192.0	.
247	2026	2338889.4	11694.6	.
247	2031	2269817.4	11349.0	.
247	2036	2220163.0	11100.8	.
248	2016	2576400.6	12882.0	.
248	2021	2438434.6	12192.0	.
248	2026	2338889.4	11694.6	.
248	2031	2269817.4	11349.0	.
248	2036	2220163.0	11100.8	.
249	2016	2576400.6	12882.0	.
249	2021	2438434.6	12192.0	.
249	2026	2338889.4	11694.6	.
249	2031	2269817.4	11349.0	.
249	2036	2220163.0	11100.8	.
250	2016	2576400.6	12882.0	.
250	2021	2438434.6	12192.0	.
250	2026	2338889.4	11694.6	.
250	2031	2269817.4	11349.0	.
250	2036	2220163.0	11100.8	.
251	2016	2576400.6	12882.0	.
251	2021	2438434.6	12192.0	.
251	2026	2338889.4	11694.6	.
251	2031	2269817.4	11349.0	.
251	2036	2220163.0	11100.8	.
252	2016	2576400.6	12882.0	.
252	2021	2438434.6	12192.0	.
252	2026	2338889.4	11694.6	.
252	2031	2269817.4	11349.0	.
252	2036	2220163.0	11100.8	.
253	2016	2576400.6	12882.0	.
253	2021	2438434.6	12192.0	.
253	2026	2338889.4	11694.6	.
253	2031	2269817.4	11349.0	.
253	2036	2220163.0	11100.8	.
254	2016	2576400.6	12882.0	.
254	2021	2438434.6	12192.0	.
254	2026	2338889.4	11694.6	.
254	2031	2269817.4	11349.0	.
254	2036	2220163.0	11100.8	.
255	2016	2576400.6	12882.0	.
255	2021	2438434.6	12192.0	.
255	2026	2338889.4	11694.6	.
255	2031	2269817.4	11349.0	.
255	2036	2220163.0	11100.8	.
256	2016	2576400.6	12882.0	.
256	2021	2438434.6	12192.0	.
256	2026	2338889.4	11694.6	.
256	2031	2269817.4	11349.0	.
256	2036	2220163.0	11100.8	.
257	2016	2576400.6	12882.0	.
257	2021	2438434.6	12192.0	.
257	2026	2338889.4	11694.6	.
257	2031	2269817.4	11349.0	.
257	2036	2220163.0	11100.8	.
258	2016	2576400.6	12882.0	.
258	2021	2438434.6	12192.0	.
258	2026	2338889.4	11694.6	.
258	2031	2269817.4	11349.0	.
258	2036	2220163.0	11100.8	.
259	2016	2576400.6	12882.0	.
259	2021	2438434.6	12192.0	.
259	2026	2338889.4	11694.6	.
259	2031	2269817.4	11349.0	.
259	2036	2220163.0	11100.8	.
260	2016	2576400.6	12882.0	.
260	2021	2438434.6	12192.0	.
260	2026	2338889.4	11694.6	.
260	2031	2269817.4	11349.0	.
260	2036	2220163.0	11100.8	.
261	2016	2576400.6	12882.0	.
261	2021	2438434.6	12192.0	.
261	2026	2338889.4	11694.6	.
261	2031	2269817.4	11349.0	.
261	2036	2220163.0	11100.8	.
262	2016	2576400.6	12882.0	.
262	2021	2438434.6	12192.0	.
262	2026	2338889.4	11694.6	.
262	2031	2269817.4	11349.0	.
262	2036	2220163.0	11100.8	.
263	2016	2576400.6	12882.0	.
263	2021	2438434.6	12192.0	.
263	2026	2338889.4	11694.6	.
263	2031	2269817.4	11349.0	.
263	2036	2220163.0	11100.8	.
264	2016	2576400.6	12882.0	.
264	2021	2438434.6	12192.0	.
264	2026	2338889.4	11694.6	.
264	2031	2269817.4	11349.0	.
264	2036	2220163.0	11100.8	.
265	2016	2576400.6	12882.0	.
265	2021	2438434.6	12192.0	.
265	2026	2338889.4	11694.6	.
265	2031	2269817.4	11349.0	.
265	2036	2220163.0	11100.8	.
266	2016	2576400.6	12882.0	.
266	2021	2438434.6	12192.0	.
266	2026	2338889.4	11694.6	.
266	2031	2269817.4	11349.0	.
266	2036	2220163.0	11100.8	.
267	2016	2576400.6	12882.0	.
267	2021	2438434.6	12192.0	.
267	2026	2338889.4	11694.6	.
267	2031	2269817.4	11349.0	.
267	2036	2220163.0	11100.8	.
268	2016	2576400.6	12882.0	.
268	2021	2438434.6	12192.0	.
268	2026	2338889.4	11694.6	.
268	2031	2269817.4	11349.0	.
268	2036	2220163.0	11100.8	.
269	2016	2576400.6	12882.0	.
269	2021	2438434.6	12192.0	.
269	2026	2338889.4	11694.6	.
269	2031	2269817.4	11349.0	.
269	2036	2220163.0	11100.8	.
270	2016	2576400.6	12882.0	.
270	2021	2438434.6	12192.0	.
270	2026	2338889.4	11694.6	.
270	2031	2269817.4	11349.0	.
270	2036	2220163.0	11100.8	.
271	2016	2576400.6	12882.0	.
271	2021	2438434.6	12192.0	.
271	2026	2338889.4	11694.6	.
271	2031	2269817.4	11349.0	.
271	2036	2220163.0	11100.8	.
272	2016	2576400.6	12882.0	.
272	2021	2438434.6	12192.0	.
272	2026	2338889.4	11694.6	.
272	2031	2269817.4	11349.0	.
272	2036	2220163.0	11100.8	.
273	2016	2576400.6	12882.0	.
273	2021	2438434.6	12192.0	.
273	2026	2338889.4	11694.6	.
273	2031	2269817.4	11349.0	.
273	2036	2220163.0	11100.8	.
274	2016	2576400.6	12882.0	.
274	2021	2438434.6	12192.0	.
274	2026	2338889.4	11694.6	.
274	2031	2269817.4	11349.0	.
274	2036	2220163.0	11100.8	.
275	2016	2576400.6	12882.0	.
275	2021	2438434.6	12192.0	.
275	2026	2338889.4	11694.6	.
275	2031	2269817.4	11349.0	.
275	2036	2220163.0	11100.8	.
276	2016	2576400.6	12882.0	.
276	2021	2438434.6	12192.0	.
276	2026	2338889.4	11694.6	.
276	2031	2269817.4	11349.0	.
276	2036	2220163.0	11100.8	.
277	2016	2576400.6	12882.0	.
277	2021	2438434.6	12192.0	.
277	2026	2338889.4	11694.6	.
277	2031	2269817.4	11349.0	.
277	2036	2220163.0	11100.8	.
278	2016	2576400.6	12882.0	.
278	2021	2438434.6	12192.0	.
278	2026	2338889.4	11694.6	.
278	2031	2269817.4	11349.0	.
278	2036	2220163.0	11100.8	.
279	2016	2576400.6	12882.0	.
279	2021	2438434.6	12192.0	.
279	2026	2338889.4	11694.6	.
279	2031	2269817.4	11349.0	.
279	2036	2220163.0	11100.8	.
280	2016	2576400.6	12882.0	.
280	2021	2438434.6	12192.0	.
280	2026	2338889.4	11694.6	.
280	2031	2269817.4	11349.0	.
280	2036	2220163.0	11100.8	.
281	2016	2576400.6	12882.0	.
281	2021	2438434.6	12192.0	.
281	2026	2338889.4	11694.6	.
281	2031	2269817.4	11349.0	.
281	2036	2220163.0	11100.8	.
282	2016	2576400.6	12882.0	.
282	2021	2438434.6	12192.0	.
282	2026	2338889.4	11694.6	.
282	2031	2269817.4	11349.0	.
282	2036	2220163.0	11100.8	.
283	2016	2576400.6	12882.0	.
283	2021	2438434.6	12192.0	.
283	2026	2338889.4	11694.6	.
283	2031	2269817.4	11349.0	.
283	2036	2220163.0	11100.8	.
284	2016	2576400.6	12882.0	.
284	2021	2438434.6	12192.0	.
284	2026	2338889.4	11694.6	.
284	2031	2269817.4	11349.0	.
284	2036	2220163.0	11100.8	.
285	2016	2576400.6	12882.0	.
285	2021	2438434.6	12192.0	.
285	2026	2338889.4	11694.6	.
285	2031	2269817.4	11349.0	.
285	2036	2220163.0	11100.8	.
286	2016	2576400.6	12882.0	.
286	2021	2438434.6	12192.0	.
286	2026	2338889.4	11694.6	.
286	2031	2269817.4	11349.0	.
286	2036	2220163.0	11100.8	.
287	2016	2576400.6	12882.0	.
287	2021	2438434.6	12192.0	.
287	2026	2338889.4	11694.6	.
287	2031	2269817.4	11349.0	.
287	2036	2220163.0	11100.8	.
288	2016	2576400.6	12882.0	.
288	2021	2438434.6	12192.0	.
288	2026	2338889.4	11694.6	.
288	2031	2269817.4	11349.0	.
288	2036	2220163.0	11100.8	.
289	2016	2576400.6	12882.0	.
289	2021	2438434.6	12192.0	.
289	2026	2338889.4	11694.6	.
289	2031	2269817.4	11349.0	.
289	2036	2220163.0	11100.8	.
290	2016	2576400.6	12882.0	.
290	2021	2438434.6	12192.0	.
290	2026	2338889.4	11694.6	.
290	2031	2269817.4	11349.0	.
290	2036	2220163.0	11100.8	.
291	2016	2576400.6	12882.0	.
291	2021	2438434.6	12192.0	.
291	2026	2338889.4	11694.6	.
291	2031	2269817.4	11349.0	.
291	2036	2220163.0	11100.8	.
292	2016	2576400.6	12882.0	.
292	2021	2438434.6	12192.0	.
292	2026	2338889.4	11694.6	.
292	2031	2269817.4	11349.0	.
292	2036	2220163.0	11100.8	.
293	2016	2576400.6	12882.0	.
293	2021	2438434.6	12192.0	.
293	2026	2338889.4	11694.6	.
293	2031	2269817.4	11349.0	.
293	2036	2220163.0	11100.8	.
294	2016	2576400.6	12882.0	.
294	2021	2438434.6	12192.0	.
294	2026	2338889.4	11694.6	.
294	2031	2269817.4	11349.0	.
294	2036	2220163.0	11100.8	.
295	2016	2576400.6	12882.0	.
295	2021	2438434.6	12192.0	.
295	2026	2338889.4	11694.6	.
295	2031	2269817.4	11349.0	.
295	2036	2220163.0	11100.8	.
296	2016	2576400.6	12882.0	.
296	2021	2438434.6	12192.0	.
296	2026	2338889.4	11694.6	.
296	2031	2269817.4	11349.0	.
296	2036	2220163.0	11100.8	.
297	2016	2576400.6	12882.0	.
297	2021	2438434.6	12192.0	.
297	2026	2338889.4	11694.6	.
297	2031	2269817.4	11349.0	.
297	2036	2220163.0	11100.8	.
298	2016	2576400.6	12882.0	.
298	2021	2438434.6	12192.0	.
298	2026	2338889.4	11694.6	.
298	2031	2269817.4	11349.0	.
298	2036	2220163.0	11100.8	.
299	2016	2576400.6	12882.0	.
299	2021	2438434.6	12192.0	.
299	2026	2338889.4	11694.6	.
299	2031	2269817.4	11349.0	.
299	2036	2220163.0	11100.8	.
300	2016	2576400.6	12882.0	.
300	2021	2438434.6	12192.0	.
300	2026	2338889.4	11694.6	.
300	2031	2269817.4	11349.0	.
300	2036	2220163.0	11100.8	.
301	2016	2576400.6	12882.0	.
301	2021	2438434.6	12192.0	.
301	2026	2338889.4	11694.6	.
301	2031	2269817.4	11349.0	.
301	2036	2220163.0	11100.8	.
302	2016	2576400.6	12882.0	.
302	2021	2438434.6	12192.0	.
302	2026	2338889.4	11694.6	.
302	2031	2269817.4	11349.0	.
302	2036	2220163.0	11100.8	.
303	2016	2576400.6	12882.0	.
303	2021	2438434.6	12192.0	.
303	2026	2338889.4	11694.6	.
303	2031	2269817.4	11349.0	.
303	2036	2220163.0	11100.8	.
304	2016	2576400.6	12882.0	.
304	2021	2438434.6	12192.0	.
304	2026	2338889.4	11694.6	.
304	2031	2269817.4	11349.0	.
304	2036	2220163.0	11100.8	.
305	2016	2576400.6	12882.0	.
305	2021	2438434.6	12192.0	.
305	2026	2338889.4	11694.6	.
305	2031	2269817.4	11349.0	.
305	2036	2220163.0	11100.8	.
306	2016	2576400.6	12882.0	.
306	2021	2438434.6	12192.0	.
306	2026	2338889.4	11694.6	.
306	2031	2269817.4	11349.0	.
306	2036	2220163.0	11100.8	.
307	2016	2576400.6	12882.0	.
307	2021	2438434.6	12192.0	.
307	2026	2338889.4	11694.6	.
307	2031	2269817.4	11349.0	.
307	2036	2220163.0	11100.8	.
308	2016	2576400.6	12882.0	.
308	2021	2438434.6	12192.0	.
308	2026	2338889.4	11694.6	.
308	2031	2269817.4	11349.0	.
308	2036	2220163.0	11100.8	.
309	2016	2576400.6	12882.0	.
309	2021	2438434.6	12192.0	.
309	2026	2338889.4	11694.6	.
309	2031	2269817.4	11349.0	.
309	2036	2220163.0	11100.8	.
310	2016	2576400.6	12882.0	.
310	2021	2438434.6	12192.0	.
310	2026	2338889.4	11694.6	.
