GENERATION_PROJECT	gen_tech	gen_energy_source	gen_load_zone	gen_max_age	gen_is_variable	gen_is_baseload	gen_full_load_heat_rate	gen_variable_om	gen_connect_cost_per_mw	gen_dbid	gen_scheduled_outage_rate	gen_forced_outage_rate	gen_capacity_limit_mw	gen_min_build_capacity	gen_is_cogen	gen_storage_efficiency	gen_store_to_release_ratio
80810	Coal_Steam_Turbine_EP	Coal	Anhui	40	FALSE	FALSE	8.948501209	0.8	3000	80810	0.15	0.05	.	0	FALSE	0	0
80811	Coal_Steam_Turbine_EP	Coal	Anhui	40	FALSE	FALSE	9.124220221	0.8	3000	80811	0.15	0.05	.	0	FALSE	0	0
80813	Coal_Steam_Turbine_EP	Coal	Anhui	40	FALSE	FALSE	8.885758155	0.8	3000	80813	0.15	0.05	.	0	FALSE	0	0
80814	Coal_Steam_Turbine_EP	Coal	Anhui	40	FALSE	FALSE	9.038298439	0.8	3000	80814	0.15	0.05	.	0	FALSE	0	0
80815	Coal_Steam_Turbine_EP	Coal	Anhui	40	FALSE	FALSE	8.950335853	0.8	3000	80815	0.15	0.05	.	0	FALSE	0	0
80816	Coal_Steam_Turbine_EP	Coal	Anhui	40	FALSE	FALSE	9.018017725	0.8	3000	80816	0.15	0.05	.	0	FALSE	0	0
80817	Coal_Steam_Turbine_EP	Coal	Anhui	40	FALSE	FALSE	8.713881418	0.8	3000	80817	0.15	0.05	.	0	FALSE	0	0
80819	Coal_Steam_Turbine_EP	Coal	Anhui	40	FALSE	FALSE	8.72959363	0.8	3000	80819	0.15	0.05	.	0	FALSE	0	0
80820	Coal_Steam_Turbine_EP	Coal	Anhui	40	FALSE	FALSE	8.498975355	0.8	3000	80820	0.15	0.05	.	0	FALSE	0	0
80821	Coal_Steam_Turbine_EP	Coal	Anhui	40	FALSE	FALSE	8.55729761	0.8	3000	80821	0.15	0.05	.	0	FALSE	0	0
80822	Coal_Steam_Turbine_EP	Coal	Beijing	40	FALSE	FALSE	9.4	0.8	3000	80822	0.15	0.05	.	0	FALSE	0	0
80823	Coal_Steam_Turbine_EP	Coal	Beijing	40	FALSE	FALSE	9.329918483	0.8	3000	80823	0.15	0.05	.	0	FALSE	0	0
80824	Coal_Steam_Turbine_EP	Coal	Beijing	40	FALSE	FALSE	9.196515072	0.8	3000	80824	0.15	0.05	.	0	FALSE	0	0
80825	Coal_Steam_Turbine_EP	Coal	Beijing	40	FALSE	FALSE	9.1	0.8	3000	80825	0.15	0.05	.	0	FALSE	0	0
80826	Coal_Steam_Turbine_EP	Coal	Beijing	40	FALSE	FALSE	9.054652607	0.8	3000	80826	0.15	0.05	.	0	FALSE	0	0
80827	Coal_Steam_Turbine_EP	Coal	Beijing	40	FALSE	FALSE	9.085188398	0.8	3000	80827	0.15	0.05	.	0	FALSE	0	0
80828	Coal_Steam_Turbine_EP	Coal	Beijing	40	FALSE	FALSE	9.107597953	0.8	3000	80828	0.15	0.05	.	0	FALSE	0	0
80829	Coal_Steam_Turbine_EP	Coal	Beijing	40	FALSE	FALSE	9.031563555	0.8	3000	80829	0.15	0.05	.	0	FALSE	0	0
80830	Coal_Steam_Turbine_EP	Coal	Beijing	40	FALSE	FALSE	9.033673365	0.8	3000	80830	0.15	0.05	.	0	FALSE	0	0
80831	Coal_Steam_Turbine_EP	Coal	Beijing	40	FALSE	FALSE	9.116130964	0.8	3000	80831	0.15	0.05	.	0	FALSE	0	0
80832	Coal_Steam_Turbine_EP	Coal	Beijing	40	FALSE	FALSE	9.05823037	0.8	3000	80832	0.15	0.05	.	0	FALSE	0	0
80833	Coal_Steam_Turbine_EP	Coal	Beijing	40	FALSE	FALSE	9.004076587	0.8	3000	80833	0.15	0.05	.	0	FALSE	0	0
80834	Coal_Steam_Turbine_EP	Coal	Beijing	40	FALSE	FALSE	9.147124376	0.8	3000	80834	0.15	0.05	.	0	FALSE	0	0
80835	Coal_Steam_Turbine_EP	Coal	Beijing	40	FALSE	FALSE	9.048196609	0.8	3000	80835	0.15	0.05	.	0	FALSE	0	0
80836	Coal_Steam_Turbine_EP	Coal	Beijing	40	FALSE	FALSE	9.111476529	0.8	3000	80836	0.15	0.05	.	0	FALSE	0	0
80837	Coal_Steam_Turbine_EP	Coal	Beijing	40	FALSE	FALSE	9.005295691	0.8	3000	80837	0.15	0.05	.	0	FALSE	0	0
80838	Coal_Steam_Turbine_EP	Coal	Beijing	40	FALSE	FALSE	9.045236711	0.8	3000	80838	0.15	0.05	.	0	FALSE	0	0
80839	Coal_Steam_Turbine_EP	Coal	Beijing	40	FALSE	FALSE	8.995104115	0.8	3000	80839	0.15	0.05	.	0	FALSE	0	0
80840	Coal_Steam_Turbine_EP	Coal	Beijing	40	FALSE	FALSE	8.948501209	0.8	3000	80840	0.15	0.05	.	0	FALSE	0	0
80841	Coal_Steam_Turbine_EP	Coal	Beijing	40	FALSE	FALSE	9.124220221	0.8	3000	80841	0.15	0.05	.	0	FALSE	0	0
80846	Coal_Steam_Turbine_EP	Coal	Beijing	40	FALSE	FALSE	8.498975355	0.8	3000	80846	0.15	0.05	.	0	FALSE	0	0
80848	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	9.4	0.8	3000	80848	0.15	0.05	.	0	FALSE	0	0
80849	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	9.329918483	0.8	3000	80849	0.15	0.05	.	0	FALSE	0	0
80850	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	9.196515072	0.8	3000	80850	0.15	0.05	.	0	FALSE	0	0
80851	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	9.1	0.8	3000	80851	0.15	0.05	.	0	FALSE	0	0
80852	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	9.054652607	0.8	3000	80852	0.15	0.05	.	0	FALSE	0	0
80853	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	9.085188398	0.8	3000	80853	0.15	0.05	.	0	FALSE	0	0
80854	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	9.107597953	0.8	3000	80854	0.15	0.05	.	0	FALSE	0	0
80855	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	9.031563555	0.8	3000	80855	0.15	0.05	.	0	FALSE	0	0
80856	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	9.033673365	0.8	3000	80856	0.15	0.05	.	0	FALSE	0	0
80857	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	9.116130964	0.8	3000	80857	0.15	0.05	.	0	FALSE	0	0
80858	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	9.05823037	0.8	3000	80858	0.15	0.05	.	0	FALSE	0	0
80859	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	9.004076587	0.8	3000	80859	0.15	0.05	.	0	FALSE	0	0
80860	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	9.147124376	0.8	3000	80860	0.15	0.05	.	0	FALSE	0	0
80861	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	9.048196609	0.8	3000	80861	0.15	0.05	.	0	FALSE	0	0
80862	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	9.111476529	0.8	3000	80862	0.15	0.05	.	0	FALSE	0	0
80863	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	9.005295691	0.8	3000	80863	0.15	0.05	.	0	FALSE	0	0
80864	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	9.045236711	0.8	3000	80864	0.15	0.05	.	0	FALSE	0	0
80865	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	8.995104115	0.8	3000	80865	0.15	0.05	.	0	FALSE	0	0
80866	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	8.993798278	0.8	3000	80866	0.15	0.05	.	0	FALSE	0	0
80867	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	8.885758155	0.8	3000	80867	0.15	0.05	.	0	FALSE	0	0
80868	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	9.038298439	0.8	3000	80868	0.15	0.05	.	0	FALSE	0	0
80870	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	9.018017725	0.8	3000	80870	0.15	0.05	.	0	FALSE	0	0
80871	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	8.713881418	0.8	3000	80871	0.15	0.05	.	0	FALSE	0	0
80872	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	8.790921403	0.8	3000	80872	0.15	0.05	.	0	FALSE	0	0
80873	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	8.72959363	0.8	3000	80873	0.15	0.05	.	0	FALSE	0	0
80874	Coal_Steam_Turbine_EP	Coal	Chongqing	40	FALSE	FALSE	8.498975355	0.8	3000	80874	0.15	0.05	.	0	FALSE	0	0
80875	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	9.4	0.8	3000	80875	0.15	0.05	.	0	FALSE	0	0
80876	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	9.329918483	0.8	3000	80876	0.15	0.05	.	0	FALSE	0	0
80877	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	9.196515072	0.8	3000	80877	0.15	0.05	.	0	FALSE	0	0
80878	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	9.1	0.8	3000	80878	0.15	0.05	.	0	FALSE	0	0
80879	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	9.054652607	0.8	3000	80879	0.15	0.05	.	0	FALSE	0	0
80880	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	9.085188398	0.8	3000	80880	0.15	0.05	.	0	FALSE	0	0
80881	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	9.107597953	0.8	3000	80881	0.15	0.05	.	0	FALSE	0	0
80882	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	9.031563555	0.8	3000	80882	0.15	0.05	.	0	FALSE	0	0
80883	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	9.033673365	0.8	3000	80883	0.15	0.05	.	0	FALSE	0	0
80884	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	9.116130964	0.8	3000	80884	0.15	0.05	.	0	FALSE	0	0
80885	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	9.05823037	0.8	3000	80885	0.15	0.05	.	0	FALSE	0	0
80886	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	9.004076587	0.8	3000	80886	0.15	0.05	.	0	FALSE	0	0
80887	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	9.147124376	0.8	3000	80887	0.15	0.05	.	0	FALSE	0	0
80888	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	9.048196609	0.8	3000	80888	0.15	0.05	.	0	FALSE	0	0
80889	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	9.111476529	0.8	3000	80889	0.15	0.05	.	0	FALSE	0	0
80890	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	9.005295691	0.8	3000	80890	0.15	0.05	.	0	FALSE	0	0
80891	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	9.045236711	0.8	3000	80891	0.15	0.05	.	0	FALSE	0	0
80894	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	9.124220221	0.8	3000	80894	0.15	0.05	.	0	FALSE	0	0
80895	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	8.993798278	0.8	3000	80895	0.15	0.05	.	0	FALSE	0	0
80896	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	8.885758155	0.8	3000	80896	0.15	0.05	.	0	FALSE	0	0
80897	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	9.038298439	0.8	3000	80897	0.15	0.05	.	0	FALSE	0	0
80898	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	8.950335853	0.8	3000	80898	0.15	0.05	.	0	FALSE	0	0
80899	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	9.018017725	0.8	3000	80899	0.15	0.05	.	0	FALSE	0	0
80900	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	8.713881418	0.8	3000	80900	0.15	0.05	.	0	FALSE	0	0
80901	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	8.790921403	0.8	3000	80901	0.15	0.05	.	0	FALSE	0	0
80902	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	8.72959363	0.8	3000	80902	0.15	0.05	.	0	FALSE	0	0
80903	Coal_Steam_Turbine_EP	Coal	East_Inner_Mongolia	40	FALSE	FALSE	8.498975355	0.8	3000	80903	0.15	0.05	.	0	FALSE	0	0
80905	Coal_Steam_Turbine_EP	Coal	Fujian	40	FALSE	FALSE	9.4	0.8	3000	80905	0.15	0.05	.	0	FALSE	0	0
80906	Coal_Steam_Turbine_EP	Coal	Fujian	40	FALSE	FALSE	9.329918483	0.8	3000	80906	0.15	0.05	.	0	FALSE	0	0
80907	Coal_Steam_Turbine_EP	Coal	Fujian	40	FALSE	FALSE	9.196515072	0.8	3000	80907	0.15	0.05	.	0	FALSE	0	0
80908	Coal_Steam_Turbine_EP	Coal	Fujian	40	FALSE	FALSE	9.1	0.8	3000	80908	0.15	0.05	.	0	FALSE	0	0
80909	Coal_Steam_Turbine_EP	Coal	Fujian	40	FALSE	FALSE	9.054652607	0.8	3000	80909	0.15	0.05	.	0	FALSE	0	0
80910	Coal_Steam_Turbine_EP	Coal	Fujian	40	FALSE	FALSE	9.085188398	0.8	3000	80910	0.15	0.05	.	0	FALSE	0	0
80911	Coal_Steam_Turbine_EP	Coal	Fujian	40	FALSE	FALSE	9.107597953	0.8	3000	80911	0.15	0.05	.	0	FALSE	0	0
80914	Coal_Steam_Turbine_EP	Coal	Fujian	40	FALSE	FALSE	9.116130964	0.8	3000	80914	0.15	0.05	.	0	FALSE	0	0
80915	Coal_Steam_Turbine_EP	Coal	Fujian	40	FALSE	FALSE	9.05823037	0.8	3000	80915	0.15	0.05	.	0	FALSE	0	0
80916	Coal_Steam_Turbine_EP	Coal	Fujian	40	FALSE	FALSE	9.004076587	0.8	3000	80916	0.15	0.05	.	0	FALSE	0	0
80917	Coal_Steam_Turbine_EP	Coal	Fujian	40	FALSE	FALSE	9.147124376	0.8	3000	80917	0.15	0.05	.	0	FALSE	0	0
80918	Coal_Steam_Turbine_EP	Coal	Fujian	40	FALSE	FALSE	9.048196609	0.8	3000	80918	0.15	0.05	.	0	FALSE	0	0
80921	Coal_Steam_Turbine_EP	Coal	Fujian	40	FALSE	FALSE	9.045236711	0.8	3000	80921	0.15	0.05	.	0	FALSE	0	0
80922	Coal_Steam_Turbine_EP	Coal	Fujian	40	FALSE	FALSE	8.995104115	0.8	3000	80922	0.15	0.05	.	0	FALSE	0	0
80923	Coal_Steam_Turbine_EP	Coal	Fujian	40	FALSE	FALSE	8.948501209	0.8	3000	80923	0.15	0.05	.	0	FALSE	0	0
80924	Coal_Steam_Turbine_EP	Coal	Fujian	40	FALSE	FALSE	9.124220221	0.8	3000	80924	0.15	0.05	.	0	FALSE	0	0
80925	Coal_Steam_Turbine_EP	Coal	Fujian	40	FALSE	FALSE	8.993798278	0.8	3000	80925	0.15	0.05	.	0	FALSE	0	0
80926	Coal_Steam_Turbine_EP	Coal	Fujian	40	FALSE	FALSE	8.885758155	0.8	3000	80926	0.15	0.05	.	0	FALSE	0	0
80927	Coal_Steam_Turbine_EP	Coal	Fujian	40	FALSE	FALSE	9.038298439	0.8	3000	80927	0.15	0.05	.	0	FALSE	0	0
80928	Coal_Steam_Turbine_EP	Coal	Fujian	40	FALSE	FALSE	8.950335853	0.8	3000	80928	0.15	0.05	.	0	FALSE	0	0
80929	Coal_Steam_Turbine_EP	Coal	Fujian	40	FALSE	FALSE	9.018017725	0.8	3000	80929	0.15	0.05	.	0	FALSE	0	0
80930	Coal_Steam_Turbine_EP	Coal	Fujian	40	FALSE	FALSE	8.713881418	0.8	3000	80930	0.15	0.05	.	0	FALSE	0	0
80933	Coal_Steam_Turbine_EP	Coal	Fujian	40	FALSE	FALSE	8.498975355	0.8	3000	80933	0.15	0.05	.	0	FALSE	0	0
80934	Coal_Steam_Turbine_EP	Coal	Fujian	40	FALSE	FALSE	8.55729761	0.8	3000	80934	0.15	0.05	.	0	FALSE	0	0
80935	Coal_Steam_Turbine_EP	Coal	Gansu	40	FALSE	FALSE	9.4	0.8	3000	80935	0.15	0.05	.	0	FALSE	0	0
80936	Coal_Steam_Turbine_EP	Coal	Gansu	40	FALSE	FALSE	9.329918483	0.8	3000	80936	0.15	0.05	.	0	FALSE	0	0
80937	Coal_Steam_Turbine_EP	Coal	Gansu	40	FALSE	FALSE	9.196515072	0.8	3000	80937	0.15	0.05	.	0	FALSE	0	0
80938	Coal_Steam_Turbine_EP	Coal	Gansu	40	FALSE	FALSE	9.1	0.8	3000	80938	0.15	0.05	.	0	FALSE	0	0
80939	Coal_Steam_Turbine_EP	Coal	Gansu	40	FALSE	FALSE	9.054652607	0.8	3000	80939	0.15	0.05	.	0	FALSE	0	0
80940	Coal_Steam_Turbine_EP	Coal	Gansu	40	FALSE	FALSE	9.085188398	0.8	3000	80940	0.15	0.05	.	0	FALSE	0	0
80941	Coal_Steam_Turbine_EP	Coal	Gansu	40	FALSE	FALSE	9.107597953	0.8	3000	80941	0.15	0.05	.	0	FALSE	0	0
80942	Coal_Steam_Turbine_EP	Coal	Gansu	40	FALSE	FALSE	9.031563555	0.8	3000	80942	0.15	0.05	.	0	FALSE	0	0
80943	Coal_Steam_Turbine_EP	Coal	Gansu	40	FALSE	FALSE	9.033673365	0.8	3000	80943	0.15	0.05	.	0	FALSE	0	0
80944	Coal_Steam_Turbine_EP	Coal	Gansu	40	FALSE	FALSE	9.116130964	0.8	3000	80944	0.15	0.05	.	0	FALSE	0	0
80945	Coal_Steam_Turbine_EP	Coal	Gansu	40	FALSE	FALSE	9.05823037	0.8	3000	80945	0.15	0.05	.	0	FALSE	0	0
80946	Coal_Steam_Turbine_EP	Coal	Gansu	40	FALSE	FALSE	9.004076587	0.8	3000	80946	0.15	0.05	.	0	FALSE	0	0
80947	Coal_Steam_Turbine_EP	Coal	Gansu	40	FALSE	FALSE	9.147124376	0.8	3000	80947	0.15	0.05	.	0	FALSE	0	0
80948	Coal_Steam_Turbine_EP	Coal	Gansu	40	FALSE	FALSE	9.048196609	0.8	3000	80948	0.15	0.05	.	0	FALSE	0	0
80949	Coal_Steam_Turbine_EP	Coal	Gansu	40	FALSE	FALSE	9.111476529	0.8	3000	80949	0.15	0.05	.	0	FALSE	0	0
80952	Coal_Steam_Turbine_EP	Coal	Gansu	40	FALSE	FALSE	8.995104115	0.8	3000	80952	0.15	0.05	.	0	FALSE	0	0
80953	Coal_Steam_Turbine_EP	Coal	Gansu	40	FALSE	FALSE	8.948501209	0.8	3000	80953	0.15	0.05	.	0	FALSE	0	0
80955	Coal_Steam_Turbine_EP	Coal	Gansu	40	FALSE	FALSE	8.993798278	0.8	3000	80955	0.15	0.05	.	0	FALSE	0	0
80956	Coal_Steam_Turbine_EP	Coal	Gansu	40	FALSE	FALSE	8.885758155	0.8	3000	80956	0.15	0.05	.	0	FALSE	0	0
80959	Coal_Steam_Turbine_EP	Coal	Gansu	40	FALSE	FALSE	9.018017725	0.8	3000	80959	0.15	0.05	.	0	FALSE	0	0
80960	Coal_Steam_Turbine_EP	Coal	Gansu	40	FALSE	FALSE	8.713881418	0.8	3000	80960	0.15	0.05	.	0	FALSE	0	0
80961	Coal_Steam_Turbine_EP	Coal	Gansu	40	FALSE	FALSE	8.790921403	0.8	3000	80961	0.15	0.05	.	0	FALSE	0	0
80962	Coal_Steam_Turbine_EP	Coal	Gansu	40	FALSE	FALSE	8.72959363	0.8	3000	80962	0.15	0.05	.	0	FALSE	0	0
80963	Coal_Steam_Turbine_EP	Coal	Gansu	40	FALSE	FALSE	8.498975355	0.8	3000	80963	0.15	0.05	.	0	FALSE	0	0
80964	Coal_Steam_Turbine_EP	Coal	Gansu	40	FALSE	FALSE	8.55729761	0.8	3000	80964	0.15	0.05	.	0	FALSE	0	0
80965	Coal_Steam_Turbine_EP	Coal	Guangdong	40	FALSE	FALSE	9.4	0.8	3000	80965	0.15	0.05	.	0	FALSE	0	0
80966	Coal_Steam_Turbine_EP	Coal	Guangdong	40	FALSE	FALSE	9.329918483	0.8	3000	80966	0.15	0.05	.	0	FALSE	0	0
80967	Coal_Steam_Turbine_EP	Coal	Guangdong	40	FALSE	FALSE	9.196515072	0.8	3000	80967	0.15	0.05	.	0	FALSE	0	0
80968	Coal_Steam_Turbine_EP	Coal	Guangdong	40	FALSE	FALSE	9.1	0.8	3000	80968	0.15	0.05	.	0	FALSE	0	0
80969	Coal_Steam_Turbine_EP	Coal	Guangdong	40	FALSE	FALSE	9.054652607	0.8	3000	80969	0.15	0.05	.	0	FALSE	0	0
80970	Coal_Steam_Turbine_EP	Coal	Guangdong	40	FALSE	FALSE	9.085188398	0.8	3000	80970	0.15	0.05	.	0	FALSE	0	0
80972	Coal_Steam_Turbine_EP	Coal	Guangdong	40	FALSE	FALSE	9.031563555	0.8	3000	80972	0.15	0.05	.	0	FALSE	0	0
80973	Coal_Steam_Turbine_EP	Coal	Guangdong	40	FALSE	FALSE	9.033673365	0.8	3000	80973	0.15	0.05	.	0	FALSE	0	0
80974	Coal_Steam_Turbine_EP	Coal	Guangdong	40	FALSE	FALSE	9.116130964	0.8	3000	80974	0.15	0.05	.	0	FALSE	0	0
80975	Coal_Steam_Turbine_EP	Coal	Guangdong	40	FALSE	FALSE	9.05823037	0.8	3000	80975	0.15	0.05	.	0	FALSE	0	0
80976	Coal_Steam_Turbine_EP	Coal	Guangdong	40	FALSE	FALSE	9.004076587	0.8	3000	80976	0.15	0.05	.	0	FALSE	0	0
80978	Coal_Steam_Turbine_EP	Coal	Guangdong	40	FALSE	FALSE	9.048196609	0.8	3000	80978	0.15	0.05	.	0	FALSE	0	0
80979	Coal_Steam_Turbine_EP	Coal	Guangdong	40	FALSE	FALSE	9.111476529	0.8	3000	80979	0.15	0.05	.	0	FALSE	0	0
80981	Coal_Steam_Turbine_EP	Coal	Guangdong	40	FALSE	FALSE	9.045236711	0.8	3000	80981	0.15	0.05	.	0	FALSE	0	0
80982	Coal_Steam_Turbine_EP	Coal	Guangdong	40	FALSE	FALSE	8.995104115	0.8	3000	80982	0.15	0.05	.	0	FALSE	0	0
80983	Coal_Steam_Turbine_EP	Coal	Guangdong	40	FALSE	FALSE	8.948501209	0.8	3000	80983	0.15	0.05	.	0	FALSE	0	0
80985	Coal_Steam_Turbine_EP	Coal	Guangdong	40	FALSE	FALSE	8.993798278	0.8	3000	80985	0.15	0.05	.	0	FALSE	0	0
80986	Coal_Steam_Turbine_EP	Coal	Guangdong	40	FALSE	FALSE	8.885758155	0.8	3000	80986	0.15	0.05	.	0	FALSE	0	0
80987	Coal_Steam_Turbine_EP	Coal	Guangdong	40	FALSE	FALSE	9.038298439	0.8	3000	80987	0.15	0.05	.	0	FALSE	0	0
80988	Coal_Steam_Turbine_EP	Coal	Guangdong	40	FALSE	FALSE	8.950335853	0.8	3000	80988	0.15	0.05	.	0	FALSE	0	0
80989	Coal_Steam_Turbine_EP	Coal	Guangdong	40	FALSE	FALSE	9.018017725	0.8	3000	80989	0.15	0.05	.	0	FALSE	0	0
80990	Coal_Steam_Turbine_EP	Coal	Guangdong	40	FALSE	FALSE	8.713881418	0.8	3000	80990	0.15	0.05	.	0	FALSE	0	0
80991	Coal_Steam_Turbine_EP	Coal	Guangdong	40	FALSE	FALSE	8.790921403	0.8	3000	80991	0.15	0.05	.	0	FALSE	0	0
80993	Coal_Steam_Turbine_EP	Coal	Guangdong	40	FALSE	FALSE	8.498975355	0.8	3000	80993	0.15	0.05	.	0	FALSE	0	0
80994	Coal_Steam_Turbine_EP	Coal	Guangdong	40	FALSE	FALSE	8.55729761	0.8	3000	80994	0.15	0.05	.	0	FALSE	0	0
80995	Coal_Steam_Turbine_EP	Coal	Guangxi	40	FALSE	FALSE	9.4	0.8	3000	80995	0.15	0.05	.	0	FALSE	0	0
80996	Coal_Steam_Turbine_EP	Coal	Guangxi	40	FALSE	FALSE	9.329918483	0.8	3000	80996	0.15	0.05	.	0	FALSE	0	0
80997	Coal_Steam_Turbine_EP	Coal	Guangxi	40	FALSE	FALSE	9.196515072	0.8	3000	80997	0.15	0.05	.	0	FALSE	0	0
80998	Coal_Steam_Turbine_EP	Coal	Guangxi	40	FALSE	FALSE	9.1	0.8	3000	80998	0.15	0.05	.	0	FALSE	0	0
80999	Coal_Steam_Turbine_EP	Coal	Guangxi	40	FALSE	FALSE	9.054652607	0.8	3000	80999	0.15	0.05	.	0	FALSE	0	0
81000	Coal_Steam_Turbine_EP	Coal	Guangxi	40	FALSE	FALSE	9.085188398	0.8	3000	81000	0.15	0.05	.	0	FALSE	0	0
81001	Coal_Steam_Turbine_EP	Coal	Guangxi	40	FALSE	FALSE	9.107597953	0.8	3000	81001	0.15	0.05	.	0	FALSE	0	0
81002	Coal_Steam_Turbine_EP	Coal	Guangxi	40	FALSE	FALSE	9.031563555	0.8	3000	81002	0.15	0.05	.	0	FALSE	0	0
81003	Coal_Steam_Turbine_EP	Coal	Guangxi	40	FALSE	FALSE	9.033673365	0.8	3000	81003	0.15	0.05	.	0	FALSE	0	0
81004	Coal_Steam_Turbine_EP	Coal	Guangxi	40	FALSE	FALSE	9.116130964	0.8	3000	81004	0.15	0.05	.	0	FALSE	0	0
81005	Coal_Steam_Turbine_EP	Coal	Guangxi	40	FALSE	FALSE	9.05823037	0.8	3000	81005	0.15	0.05	.	0	FALSE	0	0
81006	Coal_Steam_Turbine_EP	Coal	Guangxi	40	FALSE	FALSE	9.004076587	0.8	3000	81006	0.15	0.05	.	0	FALSE	0	0
81007	Coal_Steam_Turbine_EP	Coal	Guangxi	40	FALSE	FALSE	9.147124376	0.8	3000	81007	0.15	0.05	.	0	FALSE	0	0
81008	Coal_Steam_Turbine_EP	Coal	Guangxi	40	FALSE	FALSE	9.048196609	0.8	3000	81008	0.15	0.05	.	0	FALSE	0	0
81009	Coal_Steam_Turbine_EP	Coal	Guangxi	40	FALSE	FALSE	9.111476529	0.8	3000	81009	0.15	0.05	.	0	FALSE	0	0
81010	Coal_Steam_Turbine_EP	Coal	Guangxi	40	FALSE	FALSE	9.005295691	0.8	3000	81010	0.15	0.05	.	0	FALSE	0	0
81011	Coal_Steam_Turbine_EP	Coal	Guangxi	40	FALSE	FALSE	9.045236711	0.8	3000	81011	0.15	0.05	.	0	FALSE	0	0
81012	Coal_Steam_Turbine_EP	Coal	Guangxi	40	FALSE	FALSE	8.995104115	0.8	3000	81012	0.15	0.05	.	0	FALSE	0	0
