load_zone	timestamp	ZoneTotalCentralDispatch	ZoneTotalDistributedDispatch	TXPowerNet	zone_demand_mw
Guizhou	2023050708	14468.3	0	2801.07	17269.3
Guizhou	2023050712	31641.3	0	-10825.6	20815.7
Guizhou	2023050716	30949.3	0	-11135.8	19813.5
Guizhou	2023050720	30949.3	0	-11405.7	19543.6
Guizhou	2028060400	34136.3	0	-8700.94	25435.3
Guizhou	2028060404	32987.6	0	-9408.04	23579.5
Guizhou	2028060408	32987.6	0	-8534.72	24452.8
Guizhou	2028060412	38761.4	0	-9286.98	29474.4
Guizhou	2028060416	37788.4	0	-9733.12	28055.3
Guizhou	2028060420	37993.4	0	-10320.2	27673.2
Guizhou	2028061000	34038.5	0	-8603.13	25435.3
Guizhou	2028061004	32987.6	0	-9408.04	23579.5
Guizhou	2028061008	32987.6	0	-8534.72	24452.8
Guizhou	2028061012	38760.2	0	-9285.75	29474.4
Guizhou	2028061016	37812	0	-9756.76	28055.3
Guizhou	2028061020	38772.6	0	-11099.4	27673.2
Guizhou	2033070900	32905.1	0	-3607.33	29297.8
Guizhou	2033070904	32556.8	0	-5396.66	27160.2
Guizhou	2033070908	32556.8	0	-4390.73	28166.1
Guizhou	2033070912	37568.2	0	-3618.03	33950.2
Guizhou	2033070916	36552.6	0	-4237.03	32315.6
Guizhou	2033070920	36615.6	0	-4740.17	31875.5
Guizhou	2033072100	32590.7	0	-3292.89	29297.8
Guizhou	2033072104	32556.8	0	-5396.66	27160.2
Guizhou	2033072108	32556.8	0	-4390.73	28166.1
Guizhou	2033072112	37359.7	0	-3409.53	33950.2
Guizhou	2033072116	36398.8	0	-4083.2	32315.6
Guizhou	2033072120	37387.6	0	-5512.16	31875.5
Guizhou	2038090100	30914.9	0	2847.18	33762.1
Guizhou	2038090104	27081.9	0	4216.86	31298.8
Guizhou	2038090108	27794	0	4663.99	32458
Guizhou	2038090112	35029.9	0	4093.59	39123.4
Guizhou	2038090116	36457.9	0	781.822	37239.7
Guizhou	2038090120	31956.7	0	4775.85	36732.6
Guizhou	2038091000	32020.4	0	1741.64	33762.1
Guizhou	2038091004	31061.7	0	237.013	31298.8
Guizhou	2038091008	34517	0	-2059.03	32458
Guizhou	2038091012	43646.5	0	-4523.06	39123.4
Guizhou	2038091016	38621.8	0	-1382.08	37239.7
Guizhou	2038091020	31925.3	0	4807.28	36732.6
Hainan	2018020100	3495.45	0	0	3495.45
Hainan	2018020104	3240.42	0	0	3240.42
Hainan	2018020108	3360.44	0	0	3360.44
Hainan	2018020112	4050.53	0	0	4050.53
Hainan	2018020116	3855.5	0	0	3855.5
Hainan	2018020120	3802.99	0	0	3802.99
Hainan	2018020900	3495.45	0	0	3495.45
Hainan	2018020904	3240.42	0	0	3240.42
Hainan	2018020908	3360.44	0	0	3360.44
Hainan	2018020912	4050.53	0	0	4050.53
Hainan	2018020916	3855.5	0	0	3855.5
Hainan	2018020920	3802.99	0	0	3802.99
Hainan	2023050400	3982.83	0	0	3982.83
Hainan	2023050404	3692.24	0	0	3692.24
Hainan	2023050408	3828.99	0	0	3828.99
Hainan	2023050412	4615.3	0	0	4615.3
Hainan	2023050416	4393.08	0	0	4393.08
Hainan	2023050420	4333.25	0	0	4333.25
Hainan	2023050700	3982.83	0	0	3982.83
Hainan	2023050704	3692.24	0	0	3692.24
Hainan	2023050708	3828.99	0	0	3828.99
Hainan	2023050712	4615.3	0	0	4615.3
Hainan	2023050716	4393.08	0	0	4393.08
Hainan	2023050720	4333.25	0	0	4333.25
Hainan	2028060400	5558.3	0	0	5558.3
Hainan	2028060404	5152.76	0	0	5152.76
Hainan	2028060408	5343.61	0	0	5343.61
Hainan	2028060412	6440.95	0	0	6440.95
Hainan	2028060416	6130.83	0	0	6130.83
Hainan	2028060420	6047.34	0	0	6047.34
Hainan	2028061000	5558.3	0	0	5558.3
Hainan	2028061004	5152.76	0	0	5152.76
Hainan	2028061008	5343.61	0	0	5343.61
Hainan	2028061012	6440.95	0	0	6440.95
Hainan	2028061016	6130.83	0	0	6130.83
Hainan	2028061020	6047.34	0	0	6047.34
Hainan	2033070900	6365.29	0	0	6365.29
Hainan	2033070904	5900.87	0	0	5900.87
Hainan	2033070908	6119.42	0	0	6119.42
Hainan	2033070912	7376.09	0	0	7376.09
Hainan	2033070916	7020.94	0	0	7020.94
Hainan	2033070920	6925.33	0	0	6925.33
Hainan	2033072100	6365.29	0	0	6365.29
Hainan	2033072104	5900.87	0	0	5900.87
Hainan	2033072108	6119.42	0	0	6119.42
Hainan	2033072112	7376.09	0	0	7376.09
Hainan	2033072116	7020.94	0	0	7020.94
Hainan	2033072120	6925.33	0	0	6925.33
Hainan	2038090100	7335.22	0	0	7335.22
Hainan	2038090104	6800.03	0	0	6800.03
Hainan	2038090108	7051.88	0	0	7051.88
Hainan	2038090112	8500.04	0	0	8500.04
Hainan	2038090116	8090.78	0	0	8090.78
Hainan	2038090120	7980.59	0	0	7980.59
Hainan	2038091000	7335.22	0	0	7335.22
Hainan	2038091004	6800.03	0	0	6800.03
Hainan	2038091008	7051.88	0	0	7051.88
Hainan	2038091012	8500.04	0	0	8500.04
Hainan	2038091016	8090.78	0	0	8090.78
Hainan	2038091020	7980.59	0	0	7980.59
Hebei	2018020100	41191.1	0	14832.7	56023.8
Hebei	2018020104	41191.1	0	10745.2	51936.2
Hebei	2018020108	41191.1	0	12668.7	53859.8
Hebei	2018020112	41191.1	0	23729.2	64920.3
Hebei	2018020116	41191.1	0	20603.4	61794.5
Hebei	2018020120	41191.1	0	19761.9	60952.9
Hebei	2018020900	41191.1	0	14832.7	56023.8
Hebei	2018020904	41191.1	0	10745.2	51936.2
Hebei	2018020908	41191.1	0	12668.7	53859.8
Hebei	2018020912	41191.1	0	23729.2	64920.3
Hebei	2018020916	41191.1	0	20603.4	61794.5
Hebei	2018020920	41191.1	0	19761.9	60952.9
Hebei	2023050400	41941.5	0	18809.1	60750.6
Hebei	2023050404	41941.5	0	14376.7	56318.1
Hebei	2023050408	41941.5	0	16462.6	58404
Hebei	2023050412	45330.8	0	25066.9	70397.7
Hebei	2023050416	41941.5	0	25066.7	67008.2
Hebei	2023050420	41941.5	0	24154.2	66095.6
Hebei	2023050700	41941.5	0	18809.1	60750.6
Hebei	2023050704	41941.5	0	14376.7	56318.1
Hebei	2023050708	41941.5	0	16462.6	58404
Hebei	2023050712	50003.7	0	20393.9	70397.7
Hebei	2023050716	41941.5	0	25066.7	67008.2
Hebei	2023050720	41941.5	0	24154.2	66095.6
Hebei	2028060400	66747.3	0	14005.4	80752.7
Hebei	2028060404	61930.5	0	12930.4	74860.9
Hebei	2028060408	64168.9	0	13464.6	77633.5
Hebei	2028060412	71302.1	0	22274	93576.1
Hebei	2028060416	69838.9	0	19231.7	89070.6
Hebei	2028060420	69876.6	0	17981	87857.6
Hebei	2028061000	65831	0	14921.7	80752.7
Hebei	2028061004	61930.5	0	12930.4	74860.9
Hebei	2028061008	65470.8	0	12162.7	77633.5
Hebei	2028061012	73118.3	0	20457.8	93576.1
Hebei	2028061016	72922.7	0	16147.9	89070.6
Hebei	2028061020	68318.8	0	19538.8	87857.6
Hebei	2033070900	89197.8	0	1495.57	90693.4
Hebei	2033070904	88849	0	-4772.76	84076.3
Hebei	2033070908	91455.4	0	-4265.18	87190.2
Hebei	2033070912	98083.6	0	7011.7	105095
Hebei	2033070916	97288.9	0	2746.24	100035
Hebei	2033070920	94590.6	0	4082.23	98672.8
Hebei	2033072100	89214.9	0	1478.44	90693.4
Hebei	2033072104	88849	0	-4772.76	84076.3
Hebei	2033072108	89074.2	0	-1883.98	87190.2
Hebei	2033072112	94992	0	10103.4	105095
Hebei	2033072116	94688.4	0	5346.76	100035
Hebei	2033072120	93878.2	0	4794.63	98672.8
Hebei	2038090100	110484	0	-5970.96	104513
Hebei	2038090104	106721	0	-9833.39	96887.6
Hebei	2038090108	109118	0	-8641.69	100476
Hebei	2038090112	113947	0	7162.72	121109
Hebei	2038090116	111611	0	3666.9	115278
Hebei	2038090120	111518	0	2190.78	113708
Hebei	2038091000	110401	0	-5888.48	104513
Hebei	2038091004	106287	0	-9399.76	96887.6
Hebei	2038091008	106283	0	-5806.87	100476
Hebei	2038091012	113792	0	7317.02	121109
Hebei	2038091016	112700	0	2577.99	115278
Hebei	2038091020	113953	0	-244.998	113708
Heilongjiang	2018020100	13871.9	0	0	13871.9
Heilongjiang	2018020104	12859.8	0	0	12859.8
Heilongjiang	2018020108	13336.1	0	0	13336.1
Heilongjiang	2018020112	15810.3	0	264.429	16074.7
Heilongjiang	2018020116	15810.3	0	-509.539	15300.7
Heilongjiang	2018020120	15810.3	0	-717.915	15092.4
Heilongjiang	2018020900	13871.9	0	0	13871.9
Heilongjiang	2018020904	12859.8	0	0	12859.8
Heilongjiang	2018020908	13336.1	0	0	13336.1
Heilongjiang	2018020912	15810.3	0	264.429	16074.7
Heilongjiang	2018020916	15810.3	0	-509.539	15300.7
Heilongjiang	2018020920	15810.3	0	-717.915	15092.4
Heilongjiang	2023050400	14726.1	0	0	14726.1
Heilongjiang	2023050404	13651.7	0	0	13651.7
Heilongjiang	2023050408	14157.3	0	0	14157.3
Heilongjiang	2023050412	17268.4	0	-203.872	17064.6
Heilongjiang	2023050416	15623	0	619.921	16242.9
Heilongjiang	2023050420	15623	0	398.714	16021.7
Heilongjiang	2023050700	14726.1	0	0	14726.1
Heilongjiang	2023050704	13651.7	0	0	13651.7
Heilongjiang	2023050708	14157.3	0	0	14157.3
Heilongjiang	2023050712	16906.7	0	157.89	17064.6
Heilongjiang	2023050716	15623	0	619.921	16242.9
Heilongjiang	2023050720	15623	0	398.714	16021.7
Heilongjiang	2028060400	18718.6	0	0	18718.6
Heilongjiang	2028060404	18489	0	-1136.19	17352.8
Heilongjiang	2028060408	18489	0	-493.493	17995.5
Heilongjiang	2028060412	23570.9	0	-1879.86	21691
Heilongjiang	2028060416	22464.9	0	-1818.2	20646.7
Heilongjiang	2028060420	22567.3	0	-2201.82	20365.5
Heilongjiang	2028061000	18844.2	0	-125.663	18718.6
Heilongjiang	2028061004	18489	0	-1136.19	17352.8
Heilongjiang	2028061008	18489	0	-493.493	17995.5
Heilongjiang	2028061012	23310	0	-1618.96	21691
Heilongjiang	2028061016	22346.9	0	-1700.2	20646.7
Heilongjiang	2028061020	23388.7	0	-3023.22	20365.5
Heilongjiang	2033070900	16874.5	0	3775.61	20650.1
Heilongjiang	2033070904	16426.8	0	2716.65	19143.4
Heilongjiang	2033070908	16426.8	0	3425.67	19852.5
Heilongjiang	2033070912	21491.5	0	2437.81	23929.3
Heilongjiang	2033070916	20662.2	0	2114.98	22777.2
Heilongjiang	2033070920	21755.1	0	711.848	22467
Heilongjiang	2033072100	16506	0	4144.1	20650.1
Heilongjiang	2033072104	16426.8	0	2716.65	19143.4
Heilongjiang	2033072108	16426.8	0	3425.67	19852.5
Heilongjiang	2033072112	21240.9	0	2688.44	23929.3
Heilongjiang	2033072116	20261	0	2516.15	22777.2
Heilongjiang	2033072120	21287.5	0	1179.5	22467
Heilongjiang	2038090100	18405.4	0	5391.35	23796.7
Heilongjiang	2038090104	18785.2	0	3275.22	22060.5
Heilongjiang	2038090108	18451.6	0	4425.9	22877.5
Heilongjiang	2038090112	20002.7	0	7572.84	27575.6
Heilongjiang	2038090116	22237.1	0	4010.73	26247.9
Heilongjiang	2038090120	21984	0	3906.36	25890.4
Heilongjiang	2038091000	41495.7	0	-17699	23796.7
Heilongjiang	2038091004	31473.5	0	-9413.05	22060.5
Heilongjiang	2038091008	31515.6	0	-8638.07	22877.5
Heilongjiang	2038091012	53424.5	0	-25848.9	27575.6
Heilongjiang	2038091016	47407.7	0	-21159.9	26247.9
Heilongjiang	2038091020	38669.4	0	-12778.9	25890.4
Henan	2018020100	49935.7	0	-2578.76	47356.9
Henan	2018020104	49935.7	0	-6033.98	43901.7
Henan	2018020108	49935.7	0	-4408	45527.7
Henan	2018020112	49935.7	0	4941.44	54877.1
Henan	2018020116	49935.7	0	2299.21	52234.9
Henan	2018020120	49935.7	0	1587.84	51523.5
Henan	2018020900	49935.7	0	-2578.76	47356.9
Henan	2018020904	49935.7	0	-6033.98	43901.7
Henan	2018020908	49935.7	0	-4408	45527.7
Henan	2018020912	49935.7	0	4941.44	54877.1
Henan	2018020916	49935.7	0	2299.21	52234.9
Henan	2018020920	49935.7	0	1587.84	51523.5
Henan	2023050400	50407.5	0	326.802	50734.3
Henan	2023050404	50407.5	0	-3374.84	47032.6
Henan	2023050408	50407.5	0	-1632.89	48774.6
Henan	2023050412	51390.5	0	7400.23	58790.8
Henan	2023050416	50407.5	0	5552.65	55960.1
Henan	2023050420	50407.5	0	4790.55	55198
Henan	2023050700	50407.5	0	326.802	50734.3
Henan	2023050704	50407.5	0	-3374.84	47032.6
Henan	2023050708	50407.5	0	-1632.89	48774.6
Henan	2023050712	51473.3	0	7317.47	58790.8
Henan	2023050716	50407.5	0	5552.65	55960.1
Henan	2023050720	50407.5	0	4790.55	55198
Henan	2028060400	55856	0	10273.1	66129.1
Henan	2028060404	52016.7	0	9287.48	61304.2
Henan	2028060408	52016.7	0	11558	63574.7
Henan	2028060412	56827	0	19803.2	76630.2
Henan	2028060416	55873.8	0	17066.8	72940.6
Henan	2028060420	56876.9	0	15070.3	71947.3
Henan	2028061000	55841.6	0	10287.5	66129.1
Henan	2028061004	52016.7	0	9287.48	61304.2
Henan	2028061008	52016.7	0	11558	63574.7
Henan	2028061012	56817	0	19813.3	76630.2
Henan	2028061016	55841.7	0	17098.9	72940.6
Henan	2028061020	56817.4	0	15129.9	71947.3
Henan	2033070900	75576	0	-1886.73	73689.3
Henan	2033070904	75558	0	-7245.12	68312.8
Henan	2033070908	75558	0	-4715.01	70842.9
Henan	2033070912	80384.9	0	5006.15	85391
Henan	2033070916	79402.1	0	1877.56	81279.6
Henan	2033070920	80376.2	0	-203.498	80172.7
Henan	2033072100	75636.7	0	-1947.35	73689.3
Henan	2033072104	75558	0	-7245.12	68312.8
Henan	2033072108	75558	0	-4715.01	70842.9
Henan	2033072112	80414.4	0	4976.64	85391
Henan	2033072116	79459.3	0	1820.3	81279.6
Henan	2033072120	80437.4	0	-264.699	80172.7
Henan	2038090100	87173	0	-2255.11	84917.9
Henan	2038090104	87180.8	0	-8458.65	78722.2
Henan	2038090108	87179.5	0	-5541.68	81637.8
Henan	2038090112	91993.8	0	6408.92	98402.7
Henan	2038090116	91045	0	2619.82	93664.8
Henan	2038090120	92032.3	0	356.935	92389.2
Henan	2038091000	91004.1	0	-6086.2	84917.9
Henan	2038091004	87185	0	-8462.84	78722.2
Henan	2038091008	87175.1	0	-5537.31	81637.8
Henan	2038091012	91962	0	6440.66	98402.7
Henan	2038091016	91004.9	0	2659.87	93664.8
Henan	2038091020	92028	0	361.158	92389.2
Hubei	2018020100	27963.9	0	-2735.98	25227.9
Hubei	2018020104	27963.9	0	-4576.65	23387.3
Hubei	2018020108	27963.9	0	-3710.45	24253.5
Hubei	2018020112	44667.8	0	-15433.7	29234.1
Hubei	2018020116	44667.8	0	-16841.3	27826.5
Hubei	2018020120	44667.8	0	-17220.2	27447.6
Hubei	2018020900	27963.9	0	-2735.98	25227.9
Hubei	2018020904	27963.9	0	-4576.65	23387.3
Hubei	2018020908	27963.9	0	-3710.45	24253.5
Hubei	2018020912	44667.8	0	-15433.7	29234.1
Hubei	2018020916	44667.8	0	-16841.3	27826.5
Hubei	2018020920	44667.8	0	-17220.2	27447.6
Hubei	2023050400	31227.2	0	-2944.98	28282.2
Hubei	2023050404	26979	0	-760.301	26218.7
Hubei	2023050408	27189.8	0	0	27189.8
Hubei	2023050412	44608	0	-11834.6	32773.4
Hubei	2023050416	43633.3	0	-12437.9	31195.4
Hubei	2023050420	43633.3	0	-12862.7	30770.6
Hubei	2023050700	31227.2	0	-2944.98	28282.2
Hubei	2023050704	26979	0	-760.301	26218.7
Hubei	2023050708	27189.8	0	0	27189.8
Hubei	2023050712	44636.9	0	-11863.5	32773.4
Hubei	2023050716	43633.3	0	-12437.9	31195.4
Hubei	2023050720	43633.3	0	-12862.7	30770.6
Hubei	2028060400	49096.5	0	-9049.73	40046.8
Hubei	2028060404	45231.5	0	-8106.6	37124.9
Hubei	2028060408	45231.5	0	-6731.61	38499.9
Hubei	2028060412	50051.5	0	-3645.36	46406.2
Hubei	2028060416	49075.6	0	-4903.83	44171.8
Hubei	2028060420	50082.7	0	-6512.46	43570.2
Hubei	2028061000	49051	0	-9004.25	40046.8
Hubei	2028061004	45231.5	0	-8106.6	37124.9
Hubei	2028061008	45231.5	0	-6731.61	38499.9
Hubei	2028061012	50032.1	0	-3625.95	46406.2
Hubei	2028061016	49053.6	0	-4881.85	44171.8
Hubei	2028061020	50037	0	-6466.81	43570.2
Hubei	2033070900	45531.4	0	596.602	46128
Hubei	2033070904	45501.6	0	-2739.07	42762.5
Hubei	2033070908	45501.6	0	-1155.28	44346.3
Hubei	2033070912	50323.1	0	3130.01	53453.1
Hubei	2033070916	49357.1	0	1522.37	50879.4
Hubei	2033070920	50316.1	0	-129.552	50186.5
Hubei	2033072100	45578.8	0	549.221	46128
Hubei	2033072104	45501.6	0	-2739.07	42762.5
Hubei	2033072108	45501.6	0	-1155.28	44346.3
Hubei	2033072112	50352.2	0	3100.9	53453.1
Hubei	2033072116	49379	0	1500.46	50879.4
Hubei	2033072120	50324.4	0	-137.92	50186.5
Hubei	2038090100	49668.9	0	3488.04	53156.9
Hubei	2038090104	49674.1	0	-395.565	49278.5
Hubei	2038090108	49672.9	0	1430.75	51103.6
Hubei	2038090112	54512.8	0	7085.37	61598.1
Hubei	2038090116	53582.4	0	5049.93	58632.3
Hubei	2038090120	54559.7	0	3274.12	57833.8
Hubei	2038091000	53490.8	0	-333.885	53156.9
Hubei	2038091004	49664.8	0	-386.296	49278.5
Hubei	2038091008	49658.4	0	1445.26	51103.6
Hubei	2038091012	54451	0	7147.18	61598.1
Hubei	2038091016	53477.4	0	5154.89	58632.3
Hubei	2038091020	54475.7	0	3358.14	57833.8
Hunan	2018020100	22113.1	0	0	22113.1
Hunan	2018020104	16511.5	0	3988.2	20499.7
Hunan	2018020108	19995.8	0	1263.12	21258.9
Hunan	2018020112	27054.8	0	-1430.27	25624.6
Hunan	2018020116	27054.8	0	-2664.05	24390.8
Hunan	2018020120	27054.8	0	-2996.22	24058.6
Hunan	2018020900	22113.1	0	0	22113.1
Hunan	2018020904	16511.5	0	3988.2	20499.7
Hunan	2018020908	19995.8	0	1263.12	21258.9
Hunan	2018020912	27054.8	0	-1430.27	25624.6
Hunan	2018020916	27054.8	0	-2664.05	24390.8
Hunan	2018020920	27054.8	0	-2996.22	24058.6
Hunan	2023050400	25049.2	0	0	25049.2
Hunan	2023050404	23221.6	0	0	23221.6
Hunan	2023050408	24081.6	0	0	24081.6
Hunan	2023050412	27445.2	0	1581.8	29027
Hunan	2023050416	26249.8	0	1379.59	27629.4
Hunan	2023050420	26249.8	0	1003.32	27253.1
Hunan	2023050700	25049.2	0	0	25049.2
Hunan	2023050704	23221.6	0	0	23221.6
Hunan	2023050708	24081.6	0	0	24081.6
Hunan	2023050712	26540.2	0	2486.8	29027
Hunan	2023050716	26249.8	0	1379.59	27629.4
Hunan	2023050720	26249.8	0	1003.32	27253.1
Hunan	2028060400	28388.5	0	6739.08	35127.5
Hunan	2028060404	28376.1	0	4188.47	32564.6
Hunan	2028060408	27398.5	0	6372.17	33770.7
Hunan	2028060412	33172.6	0	7533.11	40705.7
Hunan	2028060416	32203	0	6542.88	38745.8
Hunan	2028060420	33196.2	0	5022.01	38218.2
Hunan	2028061000	28439	0	6688.53	35127.5
Hunan	2028061004	28376.1	0	4188.47	32564.6
Hunan	2028061008	28376.1	0	5394.57	33770.7
Hunan	2028061012	33174.9	0	7530.83	40705.7
Hunan	2028061016	32193.5	0	6552.31	38745.8
Hunan	2028061020	33177.9	0	5040.24	38218.2
Hunan	2033070900	33456.4	0	6849.21	40305.6
Hunan	2033070904	33290	0	4074.85	37364.8
Hunan	2033070908	33290	0	5458.73	38748.7
Hunan	2033070912	38269.5	0	8436.52	46706
Hunan	2033070916	37301	0	7156.24	44457.2
Hunan	2033070920	38255.4	0	5596.35	43851.8
Hunan	2033072100	33335.6	0	6969.99	40305.6
Hunan	2033072104	33290	0	4074.85	37364.8
Hunan	2033072108	33290	0	5458.73	38748.7
Hunan	2033072112	38129	0	8577	46706
Hunan	2033072116	37151.5	0	7305.71	44457.2
Hunan	2033072120	38098.1	0	5753.7	43851.8
Hunan	2038090100	36555.5	0	9891.68	46447.2
Hunan	2038090104	36577.1	0	6481.27	43058.4
Hunan	2038090108	36591.2	0	8061.95	44653.1
Hunan	2038090112	41504.3	0	12318.7	53823
Hunan	2038090116	40595.5	0	10635.9	51231.5
Hunan	2038090120	41539.2	0	8994.61	50533.8
Hunan	2038091000	41306.1	0	5141.1	46447.2
Hunan	2038091004	36510.3	0	6548.04	43058.4
Hunan	2038091008	36510.3	0	8142.79	44653.1
Hunan	2038091012	41310.3	0	12512.7	53823
Hunan	2038091016	40340.9	0	10890.5	51231.5
Hunan	2038091020	41322.5	0	9211.27	50533.8
Jiangsu	2018020100	65017.5	0	7035.05	72052.5
Jiangsu	2018020104	65017.5	0	1778	66795.5
Jiangsu	2018020108	65017.5	0	4251.9	69269.4
Jiangsu	2018020112	65149.7	0	18344.7	83494.4
Jiangsu	2018020116	65017.5	0	14456.8	79474.3
Jiangsu	2018020120	65017.5	0	13374.4	78391.9
Jiangsu	2018020900	65017.5	0	7035.05	72052.5
Jiangsu	2018020904	65017.5	0	1778	66795.5
Jiangsu	2018020908	65017.5	0	4251.9	69269.4
Jiangsu	2018020912	65149.7	0	18344.7	83494.4
Jiangsu	2018020916	65017.5	0	14456.8	79474.3
Jiangsu	2018020920	65017.5	0	13374.4	78391.9
Jiangsu	2023050400	67036.1	0	8673.86	75709.9
Jiangsu	2023050404	67036.1	0	3149.97	70186
Jiangsu	2023050408	67036.1	0	5749.45	72785.5
Jiangsu	2023050412	68748.8	0	18983.7	87732.5
Jiangsu	2023050416	67108.3	0	16400	83508.4
Jiangsu	2023050420	67108.3	0	15262.8	82371.1
Jiangsu	2023050700	67036.1	0	8673.86	75709.9
Jiangsu	2023050704	67036.1	0	3149.97	70186
Jiangsu	2023050708	67036.1	0	5749.45	72785.5
Jiangsu	2023050712	68627.8	0	19104.7	87732.5
Jiangsu	2023050716	67108.3	0	16400	83508.4
Jiangsu	2023050720	67108.3	0	15262.8	82371.1
Jiangsu	2028060400	83297.6	0	13462.1	96759.7
Jiangsu	2028060404	79480.2	0	10219.8	89700
Jiangsu	2028060408	79480.2	0	13542	93022.2
Jiangsu	2028060412	84297.5	0	27827.6	112125
Jiangsu	2028060416	83345.7	0	23380.7	106726
Jiangsu	2028060420	84310.8	0	20962.1	105273
Jiangsu	2028061000	83791.7	0	12968.1	96759.7
Jiangsu	2028061004	79480.2	0	10219.8	89700
Jiangsu	2028061008	79480.2	0	13542	93022.2
Jiangsu	2028061012	84360.8	0	27764.3	112125
Jiangsu	2028061016	83474.6	0	23251.9	106726
Jiangsu	2028061020	84407.3	0	20865.6	105273
Jiangsu	2033070900	106916	0	59.8142	106976
Jiangsu	2033070904	106409	0	-7238.04	99171.1
Jiangsu	2033070908	106409	0	-3565.04	102844
Jiangsu	2033070912	111848	0	12116.3	123964
Jiangsu	2033070916	110506	0	7489.15	117995
Jiangsu	2033070920	111403	0	4985.54	116388
Jiangsu	2033072100	107250	0	-273.699	106976
Jiangsu	2033072104	106409	0	-7238.04	99171.1
Jiangsu	2033072108	106409	0	-3565.04	102844
Jiangsu	2033072112	112184	0	11780.1	123964
Jiangsu	2033072116	111177	0	6817.91	117995
Jiangsu	2033072120	111997	0	4391.6	116388
Jiangsu	2038090100	149678	0	-26400.8	123277
Jiangsu	2038090104	149314	0	-35031.6	114282
Jiangsu	2038090108	149314	0	-30798.9	118515
Jiangsu	2038090112	154745	0	-11891.7	142853
Jiangsu	2038090116	150039	0	-14064.3	135975
Jiangsu	2038090120	154835	0	-20712.2	134123
Jiangsu	2038091000	153134	0	-29856.6	123277
Jiangsu	2038091004	149314	0	-35031.6	114282
Jiangsu	2038091008	149314	0	-30798.9	118515
Jiangsu	2038091012	154176	0	-11322.5	142853
Jiangsu	2038091016	153321	0	-17345.9	135975
Jiangsu	2038091020	154402	0	-20279	134123
Jiangxi	2018020100	12409.2	0	0	12409.2
Jiangxi	2018020104	7001.57	0	4502.27	11503.8
Jiangxi	2018020108	8279.76	0	3650.16	11929.9
Jiangxi	2018020112	16789.7	0	-2409.91	14379.8
Jiangxi	2018020116	16668.8	0	-2981.38	13687.4
Jiangxi	2018020120	16668.8	0	-3167.78	13501
Jiangxi	2018020900	12409.2	0	0	12409.2
Jiangxi	2018020904	7001.57	0	4502.27	11503.8
Jiangxi	2018020908	8279.76	0	3650.16	11929.9
Jiangxi	2018020912	16789.7	0	-2409.91	14379.8
Jiangxi	2018020916	16668.8	0	-2981.38	13687.4
Jiangxi	2018020920	16668.8	0	-3167.78	13501
Jiangxi	2023050400	13864.8	0	0	13864.8
Jiangxi	2023050404	12105.3	0	747.946	12853.2
Jiangxi	2023050408	13329.3	0	0	13329.3
Jiangxi	2023050412	17491.1	0	-1424.51	16066.6
Jiangxi	2023050416	16501.8	0	-1208.8	15293
Jiangxi	2023050420	16380.9	0	-1296.18	15084.7
Jiangxi	2023050700	13864.8	0	0	13864.8
Jiangxi	2023050704	12105.3	0	747.946	12853.2
Jiangxi	2023050708	13329.3	0	0	13329.3
Jiangxi	2023050712	17473.5	0	-1406.94	16066.6
Jiangxi	2023050716	16501.8	0	-1208.8	15293
Jiangxi	2023050720	16380.9	0	-1296.18	15084.7
Jiangxi	2028060400	23393.6	0	-3950.34	19443.2
Jiangxi	2028060404	19570.7	0	-1546.08	18024.6
Jiangxi	2028060408	19570.7	0	-878.497	18692.2
Jiangxi	2028060412	24366.3	0	-1835.53	22530.8
Jiangxi	2028060416	23393	0	-1947.05	21446
Jiangxi	2028060420	24372.8	0	-3218.94	21153.9
Jiangxi	2028061000	23394.1	0	-3950.82	19443.2
Jiangxi	2028061004	19570.7	0	-1546.08	18024.6
Jiangxi	2028061008	19570.7	0	-878.497	18692.2
Jiangxi	2028061012	24369.1	0	-1838.3	22530.8
Jiangxi	2028061016	23388.1	0	-1942.13	21446
Jiangxi	2028061020	24365.7	0	-3211.8	21153.9
Jiangxi	2033070900	18137.3	0	4172.01	22309.3
Jiangxi	2033070904	18106.7	0	2574.92	20681.6
Jiangxi	2033070908	18106.7	0	3340.9	21447.6
Jiangxi	2033070912	22942.8	0	2909.17	25852
Jiangxi	2033070916	21958.4	0	2648.82	24607.2
Jiangxi	2033070920	22920.4	0	1351.73	24272.1
Jiangxi	2033072100	18160.9	0	4148.4	22309.3
Jiangxi	2033072104	18106.7	0	2574.92	20681.6
Jiangxi	2033072108	18106.7	0	3340.9	21447.6
Jiangxi	2033072112	22901.7	0	2950.31	25852
Jiangxi	2033072116	21924.1	0	2683.19	24607.2
Jiangxi	2033072120	22901.7	0	1370.47	24272.1
Jiangxi	2038090100	30688.3	0	-4979.61	25708.7
Jiangxi	2038090104	30704.3	0	-6871.33	23833
Jiangxi	2038090108	30724.4	0	-6008.74	24715.7
Jiangxi	2038090112	35562.5	0	-5771.26	29791.2
Jiangxi	2038090116	30795.5	0	-2438.65	28356.8
Jiangxi	2038090120	35586	0	-7615.35	27970.6
Jiangxi	2038091000	34898.1	0	-9189.34	25708.7
Jiangxi	2038091004	30659.7	0	-6826.71	23833
Jiangxi	2038091008	30659.3	0	-5943.63	24715.7
Jiangxi	2038091012	35454.7	0	-5663.52	29791.2
Jiangxi	2038091016	34481.3	0	-6124.45	28356.8
