GENERATION_PROJECT	PERIOD	gen_tech	gen_load_zone	gen_energy_source	GenCapacity	GenCapitalCosts	GenFixedOMCosts
95	2016	Commercial_PV	Qinghai	Solar	0	0	0
95	2021	Commercial_PV	Qinghai	Solar	0	0	0
95	2026	Commercial_PV	Qinghai	Solar	0	0	0
95	2031	Commercial_PV	Qinghai	Solar	0	0	0
95	2036	Commercial_PV	Qinghai	Solar	0	0	0
96	2016	Commercial_PV	Shaanxi	Solar	0	0	0
96	2021	Commercial_PV	Shaanxi	Solar	0	0	0
96	2026	Commercial_PV	Shaanxi	Solar	0	0	0
96	2031	Commercial_PV	Shaanxi	Solar	0	0	0
96	2036	Commercial_PV	Shaanxi	Solar	0	0	0
97	2016	Commercial_PV	Shaanxi	Solar	0	0	0
97	2021	Commercial_PV	Shaanxi	Solar	0	0	0
97	2026	Commercial_PV	Shaanxi	Solar	0	0	0
97	2031	Commercial_PV	Shaanxi	Solar	0	0	0
97	2036	Commercial_PV	Shaanxi	Solar	0	0	0
98	2016	Commercial_PV	Shaanxi	Solar	0	0	0
98	2021	Commercial_PV	Shaanxi	Solar	0	0	0
98	2026	Commercial_PV	Shaanxi	Solar	0	0	0
98	2031	Commercial_PV	Shaanxi	Solar	0	0	0
98	2036	Commercial_PV	Shaanxi	Solar	0	0	0
99	2016	Commercial_PV	Shaanxi	Solar	0	0	0
99	2021	Commercial_PV	Shaanxi	Solar	0	0	0
99	2026	Commercial_PV	Shaanxi	Solar	0	0	0
99	2031	Commercial_PV	Shaanxi	Solar	0	0	0
99	2036	Commercial_PV	Shaanxi	Solar	0	0	0
100	2016	Commercial_PV	Shaanxi	Solar	0	0	0
100	2021	Commercial_PV	Shaanxi	Solar	0	0	0
100	2026	Commercial_PV	Shaanxi	Solar	0	0	0
100	2031	Commercial_PV	Shaanxi	Solar	0	0	0
100	2036	Commercial_PV	Shaanxi	Solar	0	0	0
101	2016	Commercial_PV	Shaanxi	Solar	0	0	0
101	2021	Commercial_PV	Shaanxi	Solar	0	0	0
101	2026	Commercial_PV	Shaanxi	Solar	0	0	0
101	2031	Commercial_PV	Shaanxi	Solar	0	0	0
101	2036	Commercial_PV	Shaanxi	Solar	0	0	0
102	2016	Commercial_PV	Shandong	Solar	0	0	0
102	2021	Commercial_PV	Shandong	Solar	0	0	0
102	2026	Commercial_PV	Shandong	Solar	0	0	0
102	2031	Commercial_PV	Shandong	Solar	0	0	0
102	2036	Commercial_PV	Shandong	Solar	0	0	0
103	2016	Commercial_PV	Shandong	Solar	0	0	0
103	2021	Commercial_PV	Shandong	Solar	0	0	0
103	2026	Commercial_PV	Shandong	Solar	0	0	0
103	2031	Commercial_PV	Shandong	Solar	0	0	0
103	2036	Commercial_PV	Shandong	Solar	0	0	0
104	2016	Commercial_PV	Shandong	Solar	0	0	0
104	2021	Commercial_PV	Shandong	Solar	0	0	0
104	2026	Commercial_PV	Shandong	Solar	0	0	0
104	2031	Commercial_PV	Shandong	Solar	0	0	0
104	2036	Commercial_PV	Shandong	Solar	0	0	0
105	2016	Commercial_PV	Shandong	Solar	0	0	0
105	2021	Commercial_PV	Shandong	Solar	0	0	0
105	2026	Commercial_PV	Shandong	Solar	0	0	0
105	2031	Commercial_PV	Shandong	Solar	0	0	0
105	2036	Commercial_PV	Shandong	Solar	0	0	0
106	2016	Commercial_PV	Hebei	Solar	0	0	0
106	2021	Commercial_PV	Hebei	Solar	0	0	0
106	2026	Commercial_PV	Hebei	Solar	0	0	0
106	2031	Commercial_PV	Hebei	Solar	0	0	0
106	2036	Commercial_PV	Hebei	Solar	0	0	0
107	2016	Commercial_PV	Shandong	Solar	0	0	0
107	2021	Commercial_PV	Shandong	Solar	0	0	0
107	2026	Commercial_PV	Shandong	Solar	0	0	0
107	2031	Commercial_PV	Shandong	Solar	0	0	0
107	2036	Commercial_PV	Shandong	Solar	0	0	0
108	2016	Commercial_PV	Shandong	Solar	0	0	0
108	2021	Commercial_PV	Shandong	Solar	0	0	0
108	2026	Commercial_PV	Shandong	Solar	0	0	0
108	2031	Commercial_PV	Shandong	Solar	0	0	0
108	2036	Commercial_PV	Shandong	Solar	0	0	0
109	2016	Commercial_PV	Shanghai	Solar	0	0	0
109	2021	Commercial_PV	Shanghai	Solar	0	0	0
109	2026	Commercial_PV	Shanghai	Solar	0	0	0
109	2031	Commercial_PV	Shanghai	Solar	0	0	0
109	2036	Commercial_PV	Shanghai	Solar	0	0	0
110	2016	Commercial_PV	Shanxi	Solar	0	0	0
110	2021	Commercial_PV	Shanxi	Solar	0	0	0
110	2026	Commercial_PV	Shanxi	Solar	0	0	0
110	2031	Commercial_PV	Shanxi	Solar	0	0	0
110	2036	Commercial_PV	Shanxi	Solar	0	0	0
111	2016	Commercial_PV	Shanxi	Solar	0	0	0
111	2021	Commercial_PV	Shanxi	Solar	0	0	0
111	2026	Commercial_PV	Shanxi	Solar	0	0	0
111	2031	Commercial_PV	Shanxi	Solar	0	0	0
111	2036	Commercial_PV	Shanxi	Solar	0	0	0
112	2016	Commercial_PV	Shanxi	Solar	0	0	0
112	2021	Commercial_PV	Shanxi	Solar	0	0	0
112	2026	Commercial_PV	Shanxi	Solar	0	0	0
112	2031	Commercial_PV	Shanxi	Solar	0	0	0
112	2036	Commercial_PV	Shanxi	Solar	0	0	0
113	2016	Commercial_PV	Shanxi	Solar	0	0	0
113	2021	Commercial_PV	Shanxi	Solar	0	0	0
113	2026	Commercial_PV	Shanxi	Solar	0	0	0
113	2031	Commercial_PV	Shanxi	Solar	0	0	0
113	2036	Commercial_PV	Shanxi	Solar	0	0	0
114	2016	Commercial_PV	Shanxi	Solar	0	0	0
114	2021	Commercial_PV	Shanxi	Solar	0	0	0
114	2026	Commercial_PV	Shanxi	Solar	0	0	0
114	2031	Commercial_PV	Shanxi	Solar	0	0	0
114	2036	Commercial_PV	Shanxi	Solar	0	0	0
115	2016	Commercial_PV	Sichuan	Solar	0	0	0
115	2021	Commercial_PV	Sichuan	Solar	0	0	0
115	2026	Commercial_PV	Sichuan	Solar	0	0	0
115	2031	Commercial_PV	Sichuan	Solar	0	0	0
115	2036	Commercial_PV	Sichuan	Solar	0	0	0
116	2016	Commercial_PV	Sichuan	Solar	0	0	0
116	2021	Commercial_PV	Sichuan	Solar	0	0	0
116	2026	Commercial_PV	Sichuan	Solar	0	0	0
116	2031	Commercial_PV	Sichuan	Solar	0	0	0
116	2036	Commercial_PV	Sichuan	Solar	0	0	0
117	2016	Commercial_PV	Sichuan	Solar	0	0	0
117	2021	Commercial_PV	Sichuan	Solar	0	0	0
117	2026	Commercial_PV	Sichuan	Solar	0	0	0
117	2031	Commercial_PV	Sichuan	Solar	0	0	0
117	2036	Commercial_PV	Sichuan	Solar	0	0	0
118	2016	Commercial_PV	Sichuan	Solar	0	0	0
118	2021	Commercial_PV	Sichuan	Solar	0	0	0
118	2026	Commercial_PV	Sichuan	Solar	0	0	0
118	2031	Commercial_PV	Sichuan	Solar	0	0	0
118	2036	Commercial_PV	Sichuan	Solar	0	0	0
119	2016	Commercial_PV	Sichuan	Solar	0	0	0
119	2021	Commercial_PV	Sichuan	Solar	0	0	0
119	2026	Commercial_PV	Sichuan	Solar	0	0	0
119	2031	Commercial_PV	Sichuan	Solar	0	0	0
119	2036	Commercial_PV	Sichuan	Solar	0	0	0
120	2016	Commercial_PV	Sichuan	Solar	0	0	0
120	2021	Commercial_PV	Sichuan	Solar	0	0	0
120	2026	Commercial_PV	Sichuan	Solar	0	0	0
120	2031	Commercial_PV	Sichuan	Solar	0	0	0
120	2036	Commercial_PV	Sichuan	Solar	0	0	0
121	2016	Commercial_PV	Sichuan	Solar	0	0	0
121	2021	Commercial_PV	Sichuan	Solar	0	0	0
121	2026	Commercial_PV	Sichuan	Solar	0	0	0
121	2031	Commercial_PV	Sichuan	Solar	0	0	0
121	2036	Commercial_PV	Sichuan	Solar	0	0	0
122	2016	Commercial_PV	Chongqing	Solar	0	0	0
122	2021	Commercial_PV	Chongqing	Solar	0	0	0
122	2026	Commercial_PV	Chongqing	Solar	0	0	0
122	2031	Commercial_PV	Chongqing	Solar	0	0	0
122	2036	Commercial_PV	Chongqing	Solar	0	0	0
123	2016	Commercial_PV	Chongqing	Solar	0	0	0
123	2021	Commercial_PV	Chongqing	Solar	0	0	0
123	2026	Commercial_PV	Chongqing	Solar	0	0	0
123	2031	Commercial_PV	Chongqing	Solar	0	0	0
123	2036	Commercial_PV	Chongqing	Solar	0	0	0
124	2016	Commercial_PV	Chongqing	Solar	0	0	0
124	2021	Commercial_PV	Chongqing	Solar	0	0	0
124	2026	Commercial_PV	Chongqing	Solar	0	0	0
124	2031	Commercial_PV	Chongqing	Solar	0	0	0
124	2036	Commercial_PV	Chongqing	Solar	0	0	0
125	2016	Commercial_PV	Tianjin	Solar	0	0	0
125	2021	Commercial_PV	Tianjin	Solar	0	0	0
125	2026	Commercial_PV	Tianjin	Solar	0	0	0
125	2031	Commercial_PV	Tianjin	Solar	0	0	0
125	2036	Commercial_PV	Tianjin	Solar	0	0	0
126	2016	Commercial_PV	Tibet	Solar	0	0	0
126	2021	Commercial_PV	Tibet	Solar	0	0	0
126	2026	Commercial_PV	Tibet	Solar	0	0	0
126	2031	Commercial_PV	Tibet	Solar	0	0	0
126	2036	Commercial_PV	Tibet	Solar	0	0	0
127	2016	Commercial_PV	Tibet	Solar	0	0	0
127	2021	Commercial_PV	Tibet	Solar	0	0	0
127	2026	Commercial_PV	Tibet	Solar	0	0	0
127	2031	Commercial_PV	Tibet	Solar	0	0	0
127	2036	Commercial_PV	Tibet	Solar	0	0	0
128	2016	Commercial_PV	Tibet	Solar	0	0	0
128	2021	Commercial_PV	Tibet	Solar	0	0	0
128	2026	Commercial_PV	Tibet	Solar	0	0	0
128	2031	Commercial_PV	Tibet	Solar	0	0	0
128	2036	Commercial_PV	Tibet	Solar	0	0	0
129	2016	Commercial_PV	Tibet	Solar	0	0	0
129	2021	Commercial_PV	Tibet	Solar	0	0	0
129	2026	Commercial_PV	Tibet	Solar	0	0	0
129	2031	Commercial_PV	Tibet	Solar	0	0	0
129	2036	Commercial_PV	Tibet	Solar	0	0	0
130	2016	Commercial_PV	Tibet	Solar	0	0	0
130	2021	Commercial_PV	Tibet	Solar	0	0	0
130	2026	Commercial_PV	Tibet	Solar	0	0	0
130	2031	Commercial_PV	Tibet	Solar	0	0	0
130	2036	Commercial_PV	Tibet	Solar	0	0	0
131	2016	Commercial_PV	Xinjiang	Solar	0	0	0
131	2021	Commercial_PV	Xinjiang	Solar	0	0	0
131	2026	Commercial_PV	Xinjiang	Solar	0	0	0
131	2031	Commercial_PV	Xinjiang	Solar	0	0	0
131	2036	Commercial_PV	Xinjiang	Solar	0	0	0
132	2016	Commercial_PV	Xinjiang	Solar	0	0	0
132	2021	Commercial_PV	Xinjiang	Solar	0	0	0
132	2026	Commercial_PV	Xinjiang	Solar	0	0	0
132	2031	Commercial_PV	Xinjiang	Solar	0	0	0
132	2036	Commercial_PV	Xinjiang	Solar	0	0	0
133	2016	Commercial_PV	Xinjiang	Solar	0	0	0
133	2021	Commercial_PV	Xinjiang	Solar	0	0	0
133	2026	Commercial_PV	Xinjiang	Solar	0	0	0
133	2031	Commercial_PV	Xinjiang	Solar	0	0	0
133	2036	Commercial_PV	Xinjiang	Solar	0	0	0
134	2016	Commercial_PV	Xinjiang	Solar	0	0	0
134	2021	Commercial_PV	Xinjiang	Solar	0	0	0
134	2026	Commercial_PV	Xinjiang	Solar	0	0	0
134	2031	Commercial_PV	Xinjiang	Solar	0	0	0
134	2036	Commercial_PV	Xinjiang	Solar	0	0	0
135	2016	Commercial_PV	Xinjiang	Solar	0	0	0
135	2021	Commercial_PV	Xinjiang	Solar	0	0	0
135	2026	Commercial_PV	Xinjiang	Solar	0	0	0
135	2031	Commercial_PV	Xinjiang	Solar	0	0	0
135	2036	Commercial_PV	Xinjiang	Solar	0	0	0
136	2016	Commercial_PV	Xinjiang	Solar	0	0	0
136	2021	Commercial_PV	Xinjiang	Solar	0	0	0
136	2026	Commercial_PV	Xinjiang	Solar	0	0	0
136	2031	Commercial_PV	Xinjiang	Solar	0	0	0
136	2036	Commercial_PV	Xinjiang	Solar	0	0	0
137	2016	Commercial_PV	Xinjiang	Solar	0	0	0
137	2021	Commercial_PV	Xinjiang	Solar	0	0	0
137	2026	Commercial_PV	Xinjiang	Solar	0	0	0
137	2031	Commercial_PV	Xinjiang	Solar	0	0	0
137	2036	Commercial_PV	Xinjiang	Solar	0	0	0
138	2016	Commercial_PV	Yunnan	Solar	0	0	0
138	2021	Commercial_PV	Yunnan	Solar	0	0	0
138	2026	Commercial_PV	Yunnan	Solar	0	0	0
138	2031	Commercial_PV	Yunnan	Solar	0	0	0
138	2036	Commercial_PV	Yunnan	Solar	0	0	0
139	2016	Commercial_PV	Yunnan	Solar	0	0	0
139	2021	Commercial_PV	Yunnan	Solar	0	0	0
139	2026	Commercial_PV	Yunnan	Solar	0	0	0
139	2031	Commercial_PV	Yunnan	Solar	0	0	0
139	2036	Commercial_PV	Yunnan	Solar	0	0	0
140	2016	Commercial_PV	Yunnan	Solar	0	0	0
140	2021	Commercial_PV	Yunnan	Solar	0	0	0
140	2026	Commercial_PV	Yunnan	Solar	0	0	0
140	2031	Commercial_PV	Yunnan	Solar	0	0	0
140	2036	Commercial_PV	Yunnan	Solar	0	0	0
141	2016	Commercial_PV	Guizhou	Solar	0	0	0
141	2021	Commercial_PV	Guizhou	Solar	0	0	0
141	2026	Commercial_PV	Guizhou	Solar	0	0	0
141	2031	Commercial_PV	Guizhou	Solar	0	0	0
141	2036	Commercial_PV	Guizhou	Solar	2274.93	3.22106e+08	1.7062e+07
142	2016	Commercial_PV	Yunnan	Solar	0	0	0
142	2021	Commercial_PV	Yunnan	Solar	0	0	0
142	2026	Commercial_PV	Yunnan	Solar	0	0	0
142	2031	Commercial_PV	Yunnan	Solar	0	0	0
142	2036	Commercial_PV	Yunnan	Solar	0	0	0
143	2016	Commercial_PV	Yunnan	Solar	0	0	0
143	2021	Commercial_PV	Yunnan	Solar	0	0	0
143	2026	Commercial_PV	Yunnan	Solar	0	0	0
143	2031	Commercial_PV	Yunnan	Solar	0	0	0
143	2036	Commercial_PV	Yunnan	Solar	0	0	0
144	2016	Commercial_PV	Yunnan	Solar	0	0	0
144	2021	Commercial_PV	Yunnan	Solar	0	0	0
144	2026	Commercial_PV	Yunnan	Solar	0	0	0
144	2031	Commercial_PV	Yunnan	Solar	0	0	0
144	2036	Commercial_PV	Yunnan	Solar	0	0	0
145	2016	Commercial_PV	Yunnan	Solar	0	0	0
145	2021	Commercial_PV	Yunnan	Solar	0	0	0
145	2026	Commercial_PV	Yunnan	Solar	0	0	0
145	2031	Commercial_PV	Yunnan	Solar	0	0	0
145	2036	Commercial_PV	Yunnan	Solar	0	0	0
146	2016	Commercial_PV	Yunnan	Solar	0	0	0
146	2021	Commercial_PV	Yunnan	Solar	0	0	0
146	2026	Commercial_PV	Yunnan	Solar	0	0	0
146	2031	Commercial_PV	Yunnan	Solar	0	0	0
146	2036	Commercial_PV	Yunnan	Solar	0	0	0
147	2016	Commercial_PV	Zhejiang	Solar	0	0	0
147	2021	Commercial_PV	Zhejiang	Solar	0	0	0
147	2026	Commercial_PV	Zhejiang	Solar	0	0	0
147	2031	Commercial_PV	Zhejiang	Solar	0	0	0
147	2036	Commercial_PV	Zhejiang	Solar	0	0	0
148	2016	Commercial_PV	Zhejiang	Solar	0	0	0
148	2021	Commercial_PV	Zhejiang	Solar	0	0	0
148	2026	Commercial_PV	Zhejiang	Solar	0	0	0
148	2031	Commercial_PV	Zhejiang	Solar	0	0	0
148	2036	Commercial_PV	Zhejiang	Solar	0	0	0
149	2016	Commercial_PV	Zhejiang	Solar	0	0	0
149	2021	Commercial_PV	Zhejiang	Solar	0	0	0
149	2026	Commercial_PV	Zhejiang	Solar	0	0	0
149	2031	Commercial_PV	Zhejiang	Solar	0	0	0
149	2036	Commercial_PV	Zhejiang	Solar	0	0	0
150	2016	Commercial_PV	Zhejiang	Solar	0	0	0
150	2021	Commercial_PV	Zhejiang	Solar	0	0	0
150	2026	Commercial_PV	Zhejiang	Solar	0	0	0
150	2031	Commercial_PV	Zhejiang	Solar	0	0	0
150	2036	Commercial_PV	Zhejiang	Solar	0	0	0
151	2016	Commercial_PV	Zhejiang	Solar	0	0	0
151	2021	Commercial_PV	Zhejiang	Solar	0	0	0
151	2026	Commercial_PV	Zhejiang	Solar	0	0	0
151	2031	Commercial_PV	Zhejiang	Solar	0	0	0
151	2036	Commercial_PV	Zhejiang	Solar	0	0	0
152	2016	Commercial_PV	Beijing	Solar	0	0	0
152	2021	Commercial_PV	Beijing	Solar	0	0	0
152	2026	Commercial_PV	Beijing	Solar	0	0	0
152	2031	Commercial_PV	Beijing	Solar	0	0	0
152	2036	Commercial_PV	Beijing	Solar	0	0	0
153	2016	Commercial_PV	Beijing	Solar	0	0	0
153	2021	Commercial_PV	Beijing	Solar	0	0	0
153	2026	Commercial_PV	Beijing	Solar	0	0	0
153	2031	Commercial_PV	Beijing	Solar	0	0	0
153	2036	Commercial_PV	Beijing	Solar	0	0	0
154	2016	Commercial_PV	Gansu	Solar	0	0	0
154	2021	Commercial_PV	Gansu	Solar	0	0	0
154	2026	Commercial_PV	Gansu	Solar	0	0	0
154	2031	Commercial_PV	Gansu	Solar	0	0	0
154	2036	Commercial_PV	Gansu	Solar	0	0	0
155	2016	Commercial_PV	Gansu	Solar	0	0	0
155	2021	Commercial_PV	Gansu	Solar	0	0	0
155	2026	Commercial_PV	Gansu	Solar	0	0	0
155	2031	Commercial_PV	Gansu	Solar	0	0	0
155	2036	Commercial_PV	Gansu	Solar	0	0	0
156	2016	Commercial_PV	Gansu	Solar	0	0	0
156	2021	Commercial_PV	Gansu	Solar	0	0	0
156	2026	Commercial_PV	Gansu	Solar	0	0	0
156	2031	Commercial_PV	Gansu	Solar	0	0	0
156	2036	Commercial_PV	Gansu	Solar	0	0	0
157	2016	Commercial_PV	Gansu	Solar	0	0	0
157	2021	Commercial_PV	Gansu	Solar	0	0	0
157	2026	Commercial_PV	Gansu	Solar	0	0	0
157	2031	Commercial_PV	Gansu	Solar	0	0	0
157	2036	Commercial_PV	Gansu	Solar	0	0	0
158	2016	Commercial_PV	Hainan	Solar	0	0	0
158	2021	Commercial_PV	Hainan	Solar	0	0	0
158	2026	Commercial_PV	Hainan	Solar	0	0	0
158	2031	Commercial_PV	Hainan	Solar	0	0	0
158	2036	Commercial_PV	Hainan	Solar	0	0	0
159	2016	Commercial_PV	Hebei	Solar	0	0	0
159	2021	Commercial_PV	Hebei	Solar	0	0	0
159	2026	Commercial_PV	Hebei	Solar	0	0	0
159	2031	Commercial_PV	Hebei	Solar	0	0	0
159	2036	Commercial_PV	Hebei	Solar	0	0	0
160	2016	Commercial_PV	Heilongjiang	Solar	0	0	0
160	2021	Commercial_PV	Heilongjiang	Solar	0	0	0
160	2026	Commercial_PV	Heilongjiang	Solar	0	0	0
160	2031	Commercial_PV	Heilongjiang	Solar	0	0	0
160	2036	Commercial_PV	Heilongjiang	Solar	0	0	0
161	2016	Commercial_PV	Hunan	Solar	0	0	0
161	2021	Commercial_PV	Hunan	Solar	0	0	0
161	2026	Commercial_PV	Hunan	Solar	0	0	0
161	2031	Commercial_PV	Hunan	Solar	0	0	0
161	2036	Commercial_PV	Hunan	Solar	0	0	0
162	2016	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
162	2021	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
162	2026	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
162	2031	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
162	2036	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
163	2016	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
163	2021	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
163	2026	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
163	2031	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
163	2036	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
164	2016	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
164	2021	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
164	2026	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
164	2031	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
164	2036	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
165	2016	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
165	2021	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
165	2026	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
165	2031	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
165	2036	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
166	2016	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
166	2021	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
166	2026	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
166	2031	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
166	2036	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
167	2016	Commercial_PV	East_Inner_Mongolia	Solar	0	0	0
167	2021	Commercial_PV	East_Inner_Mongolia	Solar	0	0	0
167	2026	Commercial_PV	East_Inner_Mongolia	Solar	0	0	0
167	2031	Commercial_PV	East_Inner_Mongolia	Solar	0	0	0
167	2036	Commercial_PV	East_Inner_Mongolia	Solar	0	0	0
168	2016	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
168	2021	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
168	2026	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
168	2031	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
168	2036	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
169	2016	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
169	2021	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
169	2026	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
169	2031	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
169	2036	Commercial_PV	West_Inner_Mongolia	Solar	0	0	0
170	2016	Commercial_PV	Jiangsu	Solar	0	0	0
170	2021	Commercial_PV	Jiangsu	Solar	0	0	0
170	2026	Commercial_PV	Jiangsu	Solar	0	0	0
170	2031	Commercial_PV	Jiangsu	Solar	0	0	0
170	2036	Commercial_PV	Jiangsu	Solar	0	0	0
171	2016	Commercial_PV	Jiangsu	Solar	0	0	0
171	2021	Commercial_PV	Jiangsu	Solar	0	0	0
171	2026	Commercial_PV	Jiangsu	Solar	0	0	0
171	2031	Commercial_PV	Jiangsu	Solar	0	0	0
171	2036	Commercial_PV	Jiangsu	Solar	0	0	0
172	2016	Commercial_PV	Jilin	Solar	0	0	0
172	2021	Commercial_PV	Jilin	Solar	0	0	0
172	2026	Commercial_PV	Jilin	Solar	0	0	0
172	2031	Commercial_PV	Jilin	Solar	0	0	0
172	2036	Commercial_PV	Jilin	Solar	0	0	0
173	2016	Commercial_PV	Liaoning	Solar	0	0	0
173	2021	Commercial_PV	Liaoning	Solar	0	0	0
173	2026	Commercial_PV	Liaoning	Solar	0	0	0
173	2031	Commercial_PV	Liaoning	Solar	0	0	0
173	2036	Commercial_PV	Liaoning	Solar	0	0	0
174	2016	Commercial_PV	Ningxia	Solar	0	0	0
174	2021	Commercial_PV	Ningxia	Solar	0	0	0
174	2026	Commercial_PV	Ningxia	Solar	0	0	0
174	2031	Commercial_PV	Ningxia	Solar	0	0	0
174	2036	Commercial_PV	Ningxia	Solar	0	0	0
175	2016	Commercial_PV	Ningxia	Solar	0	0	0
175	2021	Commercial_PV	Ningxia	Solar	0	0	0
175	2026	Commercial_PV	Ningxia	Solar	0	0	0
175	2031	Commercial_PV	Ningxia	Solar	0	0	0
175	2036	Commercial_PV	Ningxia	Solar	0	0	0
176	2016	Commercial_PV	Ningxia	Solar	0	0	0
176	2021	Commercial_PV	Ningxia	Solar	0	0	0
176	2026	Commercial_PV	Ningxia	Solar	0	0	0
176	2031	Commercial_PV	Ningxia	Solar	0	0	0
176	2036	Commercial_PV	Ningxia	Solar	0	0	0
177	2016	Commercial_PV	Ningxia	Solar	0	0	0
177	2021	Commercial_PV	Ningxia	Solar	0	0	0
177	2026	Commercial_PV	Ningxia	Solar	0	0	0
177	2031	Commercial_PV	Ningxia	Solar	0	0	0
177	2036	Commercial_PV	Ningxia	Solar	0	0	0
178	2016	Commercial_PV	Qinghai	Solar	0	0	0
178	2021	Commercial_PV	Qinghai	Solar	0	0	0
178	2026	Commercial_PV	Qinghai	Solar	0	0	0
178	2031	Commercial_PV	Qinghai	Solar	0	0	0
178	2036	Commercial_PV	Qinghai	Solar	0	0	0
179	2016	Commercial_PV	Qinghai	Solar	0	0	0
179	2021	Commercial_PV	Qinghai	Solar	0	0	0
179	2026	Commercial_PV	Qinghai	Solar	0	0	0
179	2031	Commercial_PV	Qinghai	Solar	0	0	0
179	2036	Commercial_PV	Qinghai	Solar	0	0	0
180	2016	Commercial_PV	Qinghai	Solar	0	0	0
180	2021	Commercial_PV	Qinghai	Solar	0	0	0
180	2026	Commercial_PV	Qinghai	Solar	0	0	0
180	2031	Commercial_PV	Qinghai	Solar	0	0	0
180	2036	Commercial_PV	Qinghai	Solar	0	0	0
181	2016	Commercial_PV	Qinghai	Solar	0	0	0
181	2021	Commercial_PV	Qinghai	Solar	0	0	0
181	2026	Commercial_PV	Qinghai	Solar	0	0	0
181	2031	Commercial_PV	Qinghai	Solar	0	0	0
181	2036	Commercial_PV	Qinghai	Solar	0	0	0
182	2016	Commercial_PV	Qinghai	Solar	0	0	0
182	2021	Commercial_PV	Qinghai	Solar	0	0	0
182	2026	Commercial_PV	Qinghai	Solar	0	0	0
182	2031	Commercial_PV	Qinghai	Solar	0	0	0
182	2036	Commercial_PV	Qinghai	Solar	0	0	0
183	2016	Commercial_PV	Qinghai	Solar	0	0	0
183	2021	Commercial_PV	Qinghai	Solar	0	0	0
183	2026	Commercial_PV	Qinghai	Solar	0	0	0
183	2031	Commercial_PV	Qinghai	Solar	0	0	0
183	2036	Commercial_PV	Qinghai	Solar	0	0	0
184	2016	Commercial_PV	Shaanxi	Solar	0	0	0
184	2021	Commercial_PV	Shaanxi	Solar	0	0	0
184	2026	Commercial_PV	Shaanxi	Solar	0	0	0
184	2031	Commercial_PV	Shaanxi	Solar	0	0	0
184	2036	Commercial_PV	Shaanxi	Solar	6434.67	9.11081e+08	4.826e+07
185	2016	Commercial_PV	Shandong	Solar	0	0	0
185	2021	Commercial_PV	Shandong	Solar	0	0	0
185	2026	Commercial_PV	Shandong	Solar	0	0	0
185	2031	Commercial_PV	Shandong	Solar	0	0	0
185	2036	Commercial_PV	Shandong	Solar	0	0	0
186	2016	Commercial_PV	Tibet	Solar	0	0	0
186	2021	Commercial_PV	Tibet	Solar	0	0	0
186	2026	Commercial_PV	Tibet	Solar	0	0	0
186	2031	Commercial_PV	Tibet	Solar	0	0	0
186	2036	Commercial_PV	Tibet	Solar	0	0	0
187	2016	Commercial_PV	Xinjiang	Solar	0	0	0
187	2021	Commercial_PV	Xinjiang	Solar	0	0	0
187	2026	Commercial_PV	Xinjiang	Solar	0	0	0
187	2031	Commercial_PV	Xinjiang	Solar	0	0	0
187	2036	Commercial_PV	Xinjiang	Solar	0	0	0
188	2016	Commercial_PV	Xinjiang	Solar	0	0	0
188	2021	Commercial_PV	Xinjiang	Solar	0	0	0
188	2026	Commercial_PV	Xinjiang	Solar	0	0	0
188	2031	Commercial_PV	Xinjiang	Solar	0	0	0
188	2036	Commercial_PV	Xinjiang	Solar	0	0	0
