TRANS_TIMEPOINTS_1	TRANS_TIMEPOINTS_2	TRANS_TIMEPOINTS_3	MaximumDispatchTxSlack
Guangxi	Hunan	116981	0.0
Guangxi	Hunan	116985	0.0
Guangxi	Hunan	116989	0.0
Guangxi	Hunan	116993	0.0
Guangxi	Hunan	116997	0.0
Guangxi	Hunan	161497	0.0
Guangxi	Hunan	161501	0.0
Guangxi	Hunan	161505	0.0
Guangxi	Hunan	161509	0.0
Guangxi	Hunan	161513	0.0
Guangxi	Hunan	161517	0.0
Guangxi	Hunan	161641	0.0
Guangxi	Hunan	161645	0.0
Guangxi	Hunan	161649	0.0
Guangxi	Hunan	161653	0.0
Guangxi	Hunan	161657	0.0
Guangxi	Hunan	161661	0.0
Guangxi	Hunan	206162	0.0
Guangxi	Hunan	206166	0.0
Guangxi	Hunan	206170	0.0
Guangxi	Hunan	206174	0.0
Guangxi	Hunan	206178	0.0
Guangxi	Hunan	206182	0.0
Guangxi	Hunan	206450	0.0
Guangxi	Hunan	206454	0.0
Guangxi	Hunan	206458	0.0
Guangxi	Hunan	206462	0.0
Guangxi	Hunan	206466	0.0
Guangxi	Hunan	206470	0.0
Guangxi	Hunan	251282	0.0
Guangxi	Hunan	251286	0.0
Guangxi	Hunan	251290	0.0
Guangxi	Hunan	251294	0.0
Guangxi	Hunan	251298	0.0
Guangxi	Hunan	251302	0.0
Guangxi	Hunan	251498	0.0
Guangxi	Hunan	251502	0.0
Guangxi	Hunan	251506	0.0
Guangxi	Hunan	251510	0.0
Guangxi	Hunan	251514	0.0
Guangxi	Hunan	251518	0.0
Jiangsu	Shandong	70873	0.0
Jiangsu	Shandong	70877	0.0
Jiangsu	Shandong	70881	0.0
Jiangsu	Shandong	70885	0.0
Jiangsu	Shandong	70889	0.0
Jiangsu	Shandong	70893	0.0
Jiangsu	Shandong	71065	0.0
Jiangsu	Shandong	71069	0.0
Jiangsu	Shandong	71073	0.0
Jiangsu	Shandong	71077	0.0
Jiangsu	Shandong	71081	0.0
Jiangsu	Shandong	71085	0.0
Jiangsu	Shandong	116905	0.0
Jiangsu	Shandong	116909	0.0
Jiangsu	Shandong	116913	0.0
Jiangsu	Shandong	116917	0.0
Jiangsu	Shandong	116921	0.0
Jiangsu	Shandong	116925	0.0
Jiangsu	Shandong	116977	0.0
Jiangsu	Shandong	116981	0.0
Jiangsu	Shandong	116985	0.0
Jiangsu	Shandong	116989	0.0
Jiangsu	Shandong	116993	0.0
Jiangsu	Shandong	116997	0.0
Jiangsu	Shandong	161497	0.0
Jiangsu	Shandong	161501	0.0
Jiangsu	Shandong	161505	0.0
Jiangsu	Shandong	161509	0.0
Jiangsu	Shandong	161513	0.0
Jiangsu	Shandong	161517	0.0
Jiangsu	Shandong	161641	0.0
Jiangsu	Shandong	161645	0.0
Jiangsu	Shandong	161649	0.0
Jiangsu	Shandong	161653	0.0
Jiangsu	Shandong	161657	0.0
Jiangsu	Shandong	161661	0.0
Jiangsu	Shandong	206162	0.0
Jiangsu	Shandong	206166	0.0
Jiangsu	Shandong	206170	0.0
Jiangsu	Shandong	206174	0.0
Jiangsu	Shandong	206178	0.0
Jiangsu	Shandong	206182	0.0
Jiangsu	Shandong	206450	0.0
Jiangsu	Shandong	206454	0.0
Jiangsu	Shandong	206458	0.0
Jiangsu	Shandong	206462	0.0
Jiangsu	Shandong	206466	0.0
Jiangsu	Shandong	206470	0.0
Jiangsu	Shandong	251282	0.0
Jiangsu	Shandong	251286	0.0
Jiangsu	Shandong	251290	0.0
Jiangsu	Shandong	251294	0.0
Jiangsu	Shandong	251298	0.0
Jiangsu	Shandong	251302	0.0
Jiangsu	Shandong	251498	0.0
Jiangsu	Shandong	251502	0.0
Jiangsu	Shandong	251506	0.0
Jiangsu	Shandong	251510	0.0
Jiangsu	Shandong	251514	0.0
Jiangsu	Shandong	251518	0.0
Heilongjiang	East_Inner_Mongolia	70873	0.0
Heilongjiang	East_Inner_Mongolia	70877	0.0
Heilongjiang	East_Inner_Mongolia	70881	0.0
Heilongjiang	East_Inner_Mongolia	70885	0.0
Heilongjiang	East_Inner_Mongolia	70889	0.0
Heilongjiang	East_Inner_Mongolia	70893	0.0
Heilongjiang	East_Inner_Mongolia	71065	0.0
Heilongjiang	East_Inner_Mongolia	71069	0.0
Heilongjiang	East_Inner_Mongolia	71073	0.0
Heilongjiang	East_Inner_Mongolia	71077	0.0
Heilongjiang	East_Inner_Mongolia	71081	0.0
Heilongjiang	East_Inner_Mongolia	71085	0.0
Heilongjiang	East_Inner_Mongolia	116905	0.0
Heilongjiang	East_Inner_Mongolia	116909	0.0
Heilongjiang	East_Inner_Mongolia	116913	0.0
Heilongjiang	East_Inner_Mongolia	116917	0.0
Heilongjiang	East_Inner_Mongolia	116921	0.0
Heilongjiang	East_Inner_Mongolia	116925	0.0
Heilongjiang	East_Inner_Mongolia	116977	0.0
Heilongjiang	East_Inner_Mongolia	116981	0.0
Heilongjiang	East_Inner_Mongolia	116985	0.0
Heilongjiang	East_Inner_Mongolia	116989	0.0
Heilongjiang	East_Inner_Mongolia	116993	0.0
Heilongjiang	East_Inner_Mongolia	116997	0.0
Heilongjiang	East_Inner_Mongolia	161497	0.0
Heilongjiang	East_Inner_Mongolia	161501	0.0
Heilongjiang	East_Inner_Mongolia	161505	0.0
Heilongjiang	East_Inner_Mongolia	161509	0.0
Heilongjiang	East_Inner_Mongolia	161513	0.0
Heilongjiang	East_Inner_Mongolia	161517	0.0
Heilongjiang	East_Inner_Mongolia	161641	0.0
Heilongjiang	East_Inner_Mongolia	161645	0.0
Heilongjiang	East_Inner_Mongolia	161649	0.0
Heilongjiang	East_Inner_Mongolia	161653	0.0
Heilongjiang	East_Inner_Mongolia	161657	0.0
Heilongjiang	East_Inner_Mongolia	161661	0.0
Heilongjiang	East_Inner_Mongolia	206162	0.0
Heilongjiang	East_Inner_Mongolia	206166	0.0
Heilongjiang	East_Inner_Mongolia	206170	0.0
Heilongjiang	East_Inner_Mongolia	206174	0.0
Heilongjiang	East_Inner_Mongolia	206178	0.0
Heilongjiang	East_Inner_Mongolia	206182	0.0
Heilongjiang	East_Inner_Mongolia	206450	0.0
Heilongjiang	East_Inner_Mongolia	206454	0.0
Heilongjiang	East_Inner_Mongolia	206458	0.0
Heilongjiang	East_Inner_Mongolia	206462	0.0
Heilongjiang	East_Inner_Mongolia	206466	0.0
Heilongjiang	East_Inner_Mongolia	206470	0.0
Heilongjiang	East_Inner_Mongolia	251282	0.0
Heilongjiang	East_Inner_Mongolia	251286	0.0
Heilongjiang	East_Inner_Mongolia	251290	0.0
Heilongjiang	East_Inner_Mongolia	251294	0.0
Heilongjiang	East_Inner_Mongolia	251298	0.0
Heilongjiang	East_Inner_Mongolia	251302	0.0
Heilongjiang	East_Inner_Mongolia	251498	0.0
Heilongjiang	East_Inner_Mongolia	251502	0.0
Heilongjiang	East_Inner_Mongolia	251506	0.0
Heilongjiang	East_Inner_Mongolia	251510	0.0
Heilongjiang	East_Inner_Mongolia	251514	0.0
Heilongjiang	East_Inner_Mongolia	251518	0.0
Chongqing	Hunan	70873	0.0
Chongqing	Hunan	70877	0.0
Chongqing	Hunan	70881	0.0
Chongqing	Hunan	70885	0.0
Chongqing	Hunan	70889	0.0
Chongqing	Hunan	70893	0.0
Chongqing	Hunan	71065	0.0
Chongqing	Hunan	71069	0.0
Chongqing	Hunan	71073	0.0
Chongqing	Hunan	71077	0.0
Chongqing	Hunan	71081	0.0
Chongqing	Hunan	71085	0.0
Chongqing	Hunan	116905	0.0
Chongqing	Hunan	116909	0.0
Chongqing	Hunan	116913	0.0
Chongqing	Hunan	116917	0.0
Chongqing	Hunan	116921	0.0
Chongqing	Hunan	116925	0.0
Chongqing	Hunan	116977	0.0
Chongqing	Hunan	116981	0.0
Chongqing	Hunan	116985	0.0
Chongqing	Hunan	116989	0.0
Chongqing	Hunan	116993	0.0
Chongqing	Hunan	116997	0.0
Chongqing	Hunan	161497	0.0
Chongqing	Hunan	161501	0.0
Chongqing	Hunan	161505	0.0
Chongqing	Hunan	161509	0.0
Chongqing	Hunan	161513	0.0
Chongqing	Hunan	161517	0.0
Chongqing	Hunan	161641	0.0
Chongqing	Hunan	161645	0.0
Chongqing	Hunan	161649	0.0
Chongqing	Hunan	161653	0.0
Chongqing	Hunan	161657	0.0
Chongqing	Hunan	161661	0.0
Chongqing	Hunan	206162	0.0
Chongqing	Hunan	206166	0.0
Chongqing	Hunan	206170	0.0
Chongqing	Hunan	206174	0.0
Chongqing	Hunan	206178	0.0
Chongqing	Hunan	206182	0.0
Chongqing	Hunan	206450	0.0
Chongqing	Hunan	206454	0.0
Chongqing	Hunan	206458	0.0
Chongqing	Hunan	206462	0.0
Chongqing	Hunan	206466	0.0
Chongqing	Hunan	206470	0.0
Chongqing	Hunan	251282	0.0
Chongqing	Hunan	251286	0.0
Chongqing	Hunan	251290	0.0
Chongqing	Hunan	251294	0.0
Chongqing	Hunan	251298	0.0
Chongqing	Hunan	251302	0.0
Chongqing	Hunan	251498	0.0
Chongqing	Hunan	251502	0.0
Chongqing	Hunan	251506	0.0
Chongqing	Hunan	251510	0.0
Chongqing	Hunan	251514	0.0
Chongqing	Hunan	251518	0.0
Hunan	Hubei	70873	0.0
Hunan	Hubei	70877	0.0
Hunan	Hubei	70881	0.0
Hunan	Hubei	70885	0.0
Hunan	Hubei	70889	0.0
Hunan	Hubei	70893	0.0
Hunan	Hubei	71065	0.0
Hunan	Hubei	71069	0.0
Hunan	Hubei	71073	0.0
Hunan	Hubei	71077	0.0
Hunan	Hubei	71081	0.0
Hunan	Hubei	71085	0.0
Hunan	Hubei	116905	0.0
Hunan	Hubei	116909	0.0
Hunan	Hubei	116913	0.0
Hunan	Hubei	116917	0.0
Hunan	Hubei	116921	0.0
Hunan	Hubei	116925	0.0
Hunan	Hubei	116977	0.0
Hunan	Hubei	116981	0.0
Hunan	Hubei	116985	0.0
Hunan	Hubei	116989	0.0
Hunan	Hubei	116993	0.0
Hunan	Hubei	116997	0.0
Hunan	Hubei	161497	0.0
Hunan	Hubei	161501	0.0
Hunan	Hubei	161505	0.0
Hunan	Hubei	161509	0.0
Hunan	Hubei	161513	0.0
Hunan	Hubei	161517	0.0
Hunan	Hubei	161641	0.0
Hunan	Hubei	161645	0.0
Hunan	Hubei	161649	0.0
Hunan	Hubei	161653	0.0
Hunan	Hubei	161657	0.0
Hunan	Hubei	161661	0.0
Hunan	Hubei	206162	0.0
Hunan	Hubei	206166	0.0
Hunan	Hubei	206170	0.0
Hunan	Hubei	206174	0.0
Hunan	Hubei	206178	0.0
Hunan	Hubei	206182	0.0
Hunan	Hubei	206450	0.0
Hunan	Hubei	206454	0.0
Hunan	Hubei	206458	0.0
Hunan	Hubei	206462	0.0
Hunan	Hubei	206466	0.0
Hunan	Hubei	206470	0.0
Hunan	Hubei	251282	0.0
Hunan	Hubei	251286	0.0
Hunan	Hubei	251290	0.0
Hunan	Hubei	251294	0.0
Hunan	Hubei	251298	0.0
Hunan	Hubei	251302	0.0
Hunan	Hubei	251498	0.0
Hunan	Hubei	251502	0.0
Hunan	Hubei	251506	0.0
Hunan	Hubei	251510	0.0
Hunan	Hubei	251514	0.0
Hunan	Hubei	251518	0.0
Hebei	Anhui	70873	0.0
Hebei	Anhui	70877	0.0
Hebei	Anhui	70881	0.0
Hebei	Anhui	70885	0.0
Hebei	Anhui	70889	0.0
Hebei	Anhui	70893	0.0
Hebei	Anhui	71065	0.0
Hebei	Anhui	71069	0.0
Hebei	Anhui	71073	0.0
Hebei	Anhui	71077	0.0
Hebei	Anhui	71081	0.0
Hebei	Anhui	71085	0.0
Hebei	Anhui	116905	0.0
Hebei	Anhui	116909	0.0
Hebei	Anhui	116913	0.0
Hebei	Anhui	116917	0.0
Hebei	Anhui	116921	0.0
Hebei	Anhui	116925	0.0
Hebei	Anhui	116977	0.0
Hebei	Anhui	116981	0.0
Hebei	Anhui	116985	0.0
Hebei	Anhui	116989	0.0
Hebei	Anhui	116993	0.0
Hebei	Anhui	116997	0.0
Hebei	Anhui	161497	0.0
Hebei	Anhui	161501	0.0
Hebei	Anhui	161505	0.0
Hebei	Anhui	161509	0.0
Hebei	Anhui	161513	0.0
Hebei	Anhui	161517	0.0
Hebei	Anhui	161641	0.0
Hebei	Anhui	161645	0.0
Hebei	Anhui	161649	0.0
Hebei	Anhui	161653	0.0
Hebei	Anhui	161657	0.0
Hebei	Anhui	161661	0.0
Hebei	Anhui	206162	0.0
Hebei	Anhui	206166	0.0
Hebei	Anhui	206170	0.0
Hebei	Anhui	206174	0.0
Hebei	Anhui	206178	0.0
Hebei	Anhui	206182	0.0
Hebei	Anhui	206450	0.0
Hebei	Anhui	206454	0.0
Hebei	Anhui	206458	0.0
Hebei	Anhui	206462	0.0
Hebei	Anhui	206466	0.0
Hebei	Anhui	206470	0.0
Hebei	Anhui	251282	0.0
Hebei	Anhui	251286	0.0
Hebei	Anhui	251290	0.0
Hebei	Anhui	251294	0.0
Hebei	Anhui	251298	0.0
Hebei	Anhui	251302	0.0
Hebei	Anhui	251498	0.0
Hebei	Anhui	251502	0.0
Hebei	Anhui	251506	0.0
Hebei	Anhui	251510	0.0
Hebei	Anhui	251514	0.0
Hebei	Anhui	251518	0.0
Jiangsu	Shanxi	70873	0.0
Jiangsu	Shanxi	70877	0.0
Jiangsu	Shanxi	70881	0.0
Jiangsu	Shanxi	70885	0.0
Jiangsu	Shanxi	70889	0.0
Jiangsu	Shanxi	70893	0.0
Jiangsu	Shanxi	71065	0.0
Jiangsu	Shanxi	71069	0.0
Jiangsu	Shanxi	71073	0.0
Jiangsu	Shanxi	71077	0.0
Jiangsu	Shanxi	71081	0.0
Jiangsu	Shanxi	71085	0.0
Jiangsu	Shanxi	116905	0.0
Jiangsu	Shanxi	116909	0.0
Jiangsu	Shanxi	116913	0.0
Jiangsu	Shanxi	116917	0.0
Jiangsu	Shanxi	116921	0.0
Jiangsu	Shanxi	116925	0.0
Jiangsu	Shanxi	116977	0.0
Jiangsu	Shanxi	116981	0.0
Jiangsu	Shanxi	116985	0.0
Jiangsu	Shanxi	116989	0.0
Jiangsu	Shanxi	116993	0.0
Jiangsu	Shanxi	116997	0.0
Jiangsu	Shanxi	161497	0.0
Jiangsu	Shanxi	161501	0.0
Jiangsu	Shanxi	161505	0.0
Jiangsu	Shanxi	161509	0.0
Jiangsu	Shanxi	161513	0.0
Jiangsu	Shanxi	161517	0.0
Jiangsu	Shanxi	161641	0.0
Jiangsu	Shanxi	161645	0.0
Jiangsu	Shanxi	161649	0.0
Jiangsu	Shanxi	161653	0.0
Jiangsu	Shanxi	161657	0.0
Jiangsu	Shanxi	161661	0.0
Jiangsu	Shanxi	206162	0.0
Jiangsu	Shanxi	206166	0.0
Jiangsu	Shanxi	206170	0.0
Jiangsu	Shanxi	206174	0.0
Jiangsu	Shanxi	206178	0.0
Jiangsu	Shanxi	206182	0.0
Jiangsu	Shanxi	206450	0.0
Jiangsu	Shanxi	206454	0.0
Jiangsu	Shanxi	206458	0.0
Jiangsu	Shanxi	206462	0.0
Jiangsu	Shanxi	206466	0.0
Jiangsu	Shanxi	206470	0.0
Jiangsu	Shanxi	251282	0.0
Jiangsu	Shanxi	251286	0.0
Jiangsu	Shanxi	251290	0.0
Jiangsu	Shanxi	251294	0.0
Jiangsu	Shanxi	251298	0.0
Jiangsu	Shanxi	251302	0.0
Jiangsu	Shanxi	251498	0.0
Jiangsu	Shanxi	251502	0.0
Jiangsu	Shanxi	251506	0.0
Jiangsu	Shanxi	251510	0.0
Jiangsu	Shanxi	251514	0.0
Jiangsu	Shanxi	251518	0.0
Shandong	Hebei	70873	0.0
Shandong	Hebei	70877	0.0
Shandong	Hebei	70881	0.0
Shandong	Hebei	70885	0.0
Shandong	Hebei	70889	0.0
Shandong	Hebei	70893	0.0
Shandong	Hebei	71065	0.0
Shandong	Hebei	71069	0.0
Shandong	Hebei	71073	0.0
Shandong	Hebei	71077	0.0
Shandong	Hebei	71081	0.0
Shandong	Hebei	71085	0.0
Shandong	Hebei	116905	0.0
Shandong	Hebei	116909	0.0
Shandong	Hebei	116913	0.0
Shandong	Hebei	116917	0.0
Shandong	Hebei	116921	0.0
Shandong	Hebei	116925	0.0
Shandong	Hebei	116977	0.0
Shandong	Hebei	116981	0.0
Shandong	Hebei	116985	0.0
Shandong	Hebei	116989	0.0
Shandong	Hebei	116993	0.0
Shandong	Hebei	116997	0.0
Shandong	Hebei	161497	0.0
Shandong	Hebei	161501	0.0
Shandong	Hebei	161505	0.0
Shandong	Hebei	161509	0.0
Shandong	Hebei	161513	0.0
Shandong	Hebei	161517	0.0
Shandong	Hebei	161641	0.0
Shandong	Hebei	161645	0.0
Shandong	Hebei	161649	0.0
Shandong	Hebei	161653	0.0
Shandong	Hebei	161657	0.0
Shandong	Hebei	161661	0.0
Shandong	Hebei	206162	0.0
Shandong	Hebei	206166	0.0
Shandong	Hebei	206170	0.0
Shandong	Hebei	206174	0.0
Shandong	Hebei	206178	0.0
Shandong	Hebei	206182	0.0
Shandong	Hebei	206450	0.0
Shandong	Hebei	206454	0.0
Shandong	Hebei	206458	0.0
Shandong	Hebei	206462	0.0
Shandong	Hebei	206466	0.0
Shandong	Hebei	206470	0.0
Shandong	Hebei	251282	0.0
Shandong	Hebei	251286	0.0
Shandong	Hebei	251290	0.0
Shandong	Hebei	251294	0.0
Shandong	Hebei	251298	0.0
Shandong	Hebei	251302	0.0
Shandong	Hebei	251498	0.0
Shandong	Hebei	251502	0.0
Shandong	Hebei	251506	0.0
Shandong	Hebei	251510	0.0
Shandong	Hebei	251514	0.0
Shandong	Hebei	251518	0.0
Guangxi	Guangdong	70873	0.0
Guangxi	Guangdong	70877	0.0
Guangxi	Guangdong	70881	0.0
Guangxi	Guangdong	70885	0.0
Guangxi	Guangdong	70889	0.0
Guangxi	Guangdong	70893	0.0
Guangxi	Guangdong	71065	0.0
Guangxi	Guangdong	71069	0.0
Guangxi	Guangdong	71073	0.0
Guangxi	Guangdong	71077	0.0
Guangxi	Guangdong	71081	0.0
Guangxi	Guangdong	71085	0.0
Guangxi	Guangdong	116905	0.0
Guangxi	Guangdong	116909	0.0
Guangxi	Guangdong	116913	0.0
Guangxi	Guangdong	116917	0.0
Guangxi	Guangdong	116921	0.0
Guangxi	Guangdong	116925	0.0
Guangxi	Guangdong	116977	0.0
Guangxi	Guangdong	116981	0.0
Guangxi	Guangdong	116985	0.0
Guangxi	Guangdong	116989	0.0
Guangxi	Guangdong	116993	0.0
Guangxi	Guangdong	116997	0.0
Guangxi	Guangdong	161497	0.0
Guangxi	Guangdong	161501	0.0
Guangxi	Guangdong	161505	0.0
Guangxi	Guangdong	161509	0.0
Guangxi	Guangdong	161513	0.0
Guangxi	Guangdong	161517	0.0
Guangxi	Guangdong	161641	0.0
Guangxi	Guangdong	161645	0.0
Guangxi	Guangdong	161649	0.0
Guangxi	Guangdong	161653	0.0
Guangxi	Guangdong	161657	0.0
Guangxi	Guangdong	161661	0.0
Guangxi	Guangdong	206162	0.0
Guangxi	Guangdong	206166	0.0
Guangxi	Guangdong	206170	0.0
Guangxi	Guangdong	206174	0.0
Guangxi	Guangdong	206178	0.0
Guangxi	Guangdong	206182	0.0
Guangxi	Guangdong	206450	0.0
Guangxi	Guangdong	206454	0.0
Guangxi	Guangdong	206458	0.0
Guangxi	Guangdong	206462	0.0
Guangxi	Guangdong	206466	0.0
Guangxi	Guangdong	206470	0.0
Guangxi	Guangdong	251282	0.0
Guangxi	Guangdong	251286	0.0
Guangxi	Guangdong	251290	0.0
Guangxi	Guangdong	251294	0.0
Guangxi	Guangdong	251298	0.0
Guangxi	Guangdong	251302	0.0
Guangxi	Guangdong	251498	0.0
Guangxi	Guangdong	251502	0.0
Guangxi	Guangdong	251506	0.0
Guangxi	Guangdong	251510	0.0
Guangxi	Guangdong	251514	0.0
Guangxi	Guangdong	251518	0.0
Jiangsu	Guizhou	70873	0.0
Jiangsu	Guizhou	70877	0.0
Jiangsu	Guizhou	70881	0.0
Jiangsu	Guizhou	70885	0.0
Jiangsu	Guizhou	70889	0.0
Jiangsu	Guizhou	70893	0.0
Jiangsu	Guizhou	71065	0.0
Jiangsu	Guizhou	71069	0.0
Jiangsu	Guizhou	71073	0.0
Jiangsu	Guizhou	71077	0.0
Jiangsu	Guizhou	71081	0.0
Jiangsu	Guizhou	71085	0.0
Jiangsu	Guizhou	116905	0.0
Jiangsu	Guizhou	116909	0.0
Jiangsu	Guizhou	116913	0.0
Jiangsu	Guizhou	116917	0.0
Jiangsu	Guizhou	116921	0.0
Jiangsu	Guizhou	116925	0.0
Jiangsu	Guizhou	116977	0.0
Jiangsu	Guizhou	116981	0.0
Jiangsu	Guizhou	116985	0.0
Jiangsu	Guizhou	116989	0.0
Jiangsu	Guizhou	116993	0.0
Jiangsu	Guizhou	116997	0.0
Jiangsu	Guizhou	161497	0.0
Jiangsu	Guizhou	161501	0.0
Jiangsu	Guizhou	161505	0.0
Jiangsu	Guizhou	161509	0.0
Jiangsu	Guizhou	161513	0.0
Jiangsu	Guizhou	161517	0.0
Jiangsu	Guizhou	161641	0.0
Jiangsu	Guizhou	161645	0.0
Jiangsu	Guizhou	161649	0.0
Jiangsu	Guizhou	161653	0.0
Jiangsu	Guizhou	161657	0.0
Jiangsu	Guizhou	161661	0.0
Jiangsu	Guizhou	206162	0.0
Jiangsu	Guizhou	206166	0.0
Jiangsu	Guizhou	206170	0.0
Jiangsu	Guizhou	206174	0.0
Jiangsu	Guizhou	206178	0.0
Jiangsu	Guizhou	206182	0.0
Jiangsu	Guizhou	206450	0.0
Jiangsu	Guizhou	206454	0.0
Jiangsu	Guizhou	206458	0.0
Jiangsu	Guizhou	206462	0.0
Jiangsu	Guizhou	206466	0.0
Jiangsu	Guizhou	206470	0.0
Jiangsu	Guizhou	251282	0.0
Jiangsu	Guizhou	251286	0.0
Jiangsu	Guizhou	251290	0.0
Jiangsu	Guizhou	251294	0.0
Jiangsu	Guizhou	251298	0.0
Jiangsu	Guizhou	251302	0.0
Jiangsu	Guizhou	251498	0.0
Jiangsu	Guizhou	251502	0.0
Jiangsu	Guizhou	251506	0.0
Jiangsu	Guizhou	251510	0.0
Jiangsu	Guizhou	251514	0.0
Jiangsu	Guizhou	251518	0.0
Sichuan	Guizhou	70873	0.0
Sichuan	Guizhou	70877	0.0
Sichuan	Guizhou	70881	0.0
Sichuan	Guizhou	70885	0.0
Sichuan	Guizhou	70889	0.0
Sichuan	Guizhou	70893	0.0
Sichuan	Guizhou	71065	0.0
Sichuan	Guizhou	71069	0.0
Sichuan	Guizhou	71073	0.0
Sichuan	Guizhou	71077	0.0
Sichuan	Guizhou	71081	0.0
Sichuan	Guizhou	71085	0.0
Sichuan	Guizhou	116905	0.0
Sichuan	Guizhou	116909	0.0
Sichuan	Guizhou	116913	0.0
Sichuan	Guizhou	116917	0.0
Sichuan	Guizhou	116921	0.0
Sichuan	Guizhou	116925	0.0
Sichuan	Guizhou	116977	0.0
Sichuan	Guizhou	116981	0.0
Sichuan	Guizhou	116985	0.0
Sichuan	Guizhou	116989	0.0
Sichuan	Guizhou	116993	0.0
Sichuan	Guizhou	116997	0.0
Sichuan	Guizhou	161497	0.0
Sichuan	Guizhou	161501	0.0
Sichuan	Guizhou	161505	0.0
Sichuan	Guizhou	161509	0.0
Sichuan	Guizhou	161513	0.0
Sichuan	Guizhou	161517	0.0
Sichuan	Guizhou	161641	0.0
Sichuan	Guizhou	161645	0.0
Sichuan	Guizhou	161649	0.0
Sichuan	Guizhou	161653	0.0
Sichuan	Guizhou	161657	0.0
Sichuan	Guizhou	161661	0.0
Sichuan	Guizhou	206162	0.0
Sichuan	Guizhou	206166	0.0
Sichuan	Guizhou	206170	0.0
Sichuan	Guizhou	206174	0.0
Sichuan	Guizhou	206178	0.0
Sichuan	Guizhou	206182	0.0
Sichuan	Guizhou	206450	0.0
Sichuan	Guizhou	206454	0.0
Sichuan	Guizhou	206458	0.0
Sichuan	Guizhou	206462	0.0
Sichuan	Guizhou	206466	0.0
Sichuan	Guizhou	206470	0.0
Sichuan	Guizhou	251282	0.0
Sichuan	Guizhou	251286	0.0
Sichuan	Guizhou	251290	0.0
Sichuan	Guizhou	251294	0.0
Sichuan	Guizhou	251298	0.0
Sichuan	Guizhou	251302	0.0
Sichuan	Guizhou	251498	0.0
Sichuan	Guizhou	251502	0.0
Sichuan	Guizhou	251506	0.0
Sichuan	Guizhou	251510	0.0
Sichuan	Guizhou	251514	0.0
Sichuan	Guizhou	251518	0.0
Xinjiang	Shandong	70873	0.0
Xinjiang	Shandong	70877	0.0
Xinjiang	Shandong	70881	0.0
Xinjiang	Shandong	70885	0.0
Xinjiang	Shandong	70889	0.0
Xinjiang	Shandong	70893	0.0
Xinjiang	Shandong	71065	0.0
Xinjiang	Shandong	71069	0.0
Xinjiang	Shandong	71073	0.0
Xinjiang	Shandong	71077	0.0
Xinjiang	Shandong	71081	0.0
Xinjiang	Shandong	71085	0.0
Xinjiang	Shandong	116905	0.0
Xinjiang	Shandong	116909	0.0
Xinjiang	Shandong	116913	0.0
Xinjiang	Shandong	116917	0.0
Xinjiang	Shandong	116921	0.0
Xinjiang	Shandong	116925	0.0
Xinjiang	Shandong	116977	0.0
Xinjiang	Shandong	116981	0.0
Xinjiang	Shandong	116985	0.0
Xinjiang	Shandong	116989	0.0
Xinjiang	Shandong	116993	0.0
Xinjiang	Shandong	116997	0.0
Xinjiang	Shandong	161497	0.0
Xinjiang	Shandong	161501	0.0
Xinjiang	Shandong	161505	0.0
Xinjiang	Shandong	161509	0.0
Xinjiang	Shandong	161513	0.0
Xinjiang	Shandong	161517	0.0
Xinjiang	Shandong	161641	0.0
Xinjiang	Shandong	161645	0.0
Xinjiang	Shandong	161649	0.0
Xinjiang	Shandong	161653	0.0
Xinjiang	Shandong	161657	0.0
Xinjiang	Shandong	161661	0.0
Xinjiang	Shandong	206162	0.0
Xinjiang	Shandong	206166	0.0
Xinjiang	Shandong	206170	0.0
Xinjiang	Shandong	206174	0.0
Xinjiang	Shandong	206178	0.0
Xinjiang	Shandong	206182	0.0
Xinjiang	Shandong	206450	0.0
Xinjiang	Shandong	206454	0.0
Xinjiang	Shandong	206458	0.0
Xinjiang	Shandong	206462	0.0
Xinjiang	Shandong	206466	0.0
Xinjiang	Shandong	206470	0.0
Xinjiang	Shandong	251282	0.0
Xinjiang	Shandong	251286	0.0
Xinjiang	Shandong	251290	0.0
Xinjiang	Shandong	251294	0.0
Xinjiang	Shandong	251298	0.0
Xinjiang	Shandong	251302	0.0
Xinjiang	Shandong	251498	0.0
Xinjiang	Shandong	251502	0.0
Xinjiang	Shandong	251506	0.0
Xinjiang	Shandong	251510	0.0
Xinjiang	Shandong	251514	0.0
Xinjiang	Shandong	251518	0.0
Anhui	Hebei	70873	0.0
Anhui	Hebei	70877	0.0
Anhui	Hebei	70881	0.0
Anhui	Hebei	70885	0.0
Anhui	Hebei	70889	0.0
Anhui	Hebei	70893	0.0
Anhui	Hebei	71065	0.0
Anhui	Hebei	71069	0.0
Anhui	Hebei	71073	0.0
Anhui	Hebei	71077	0.0
Anhui	Hebei	71081	0.0
Anhui	Hebei	71085	0.0
Anhui	Hebei	116905	0.0
Anhui	Hebei	116909	0.0
Anhui	Hebei	116913	0.0
Anhui	Hebei	116917	0.0
Anhui	Hebei	116921	0.0
Anhui	Hebei	116925	0.0
Anhui	Hebei	116977	0.0
Anhui	Hebei	116981	0.0
Anhui	Hebei	116985	0.0
Anhui	Hebei	116989	0.0
Anhui	Hebei	116993	0.0
Anhui	Hebei	116997	0.0
Anhui	Hebei	161497	0.0
Anhui	Hebei	161501	0.0
Anhui	Hebei	161505	0.0
Anhui	Hebei	161509	0.0
